DILIrank_ID,Human Intestinal Absorption,Blood Brain Barrier,Caco-2 permeable,P-glycoprotein substrate,P-glycoprotein inhibitor I,P-glycoprotein inhibitor II,Renal organic cation transporter,CYP450 2C9 substrate,CYP450 2D6 substrate,CYP450 3A4 substrate,CYP450 1A2 substrate,CYP450 2C9 inhibitor,CYP450 2D6 inhibitor,CYP450 2C19 inhibitor,CYP450 3A4 inhibitor,CYP450 inhibitory promiscuity,hERG inhibition (predictor I),hERG inhibition (predictor II),Ames test,Carcinogenicity,Biodegradation,Rat acute toxicity(LD50-mol/kg)
sulfadiazine,0.77332579,0.90847614,1.149935803,-1.892451744,-1.079952602,-0.937644666,-0.870029053,-0.648267343,-0.906194758,-1.468610202,-1.072651347,-0.847662158,-0.921680175,-0.999722952,-0.883771994,-0.342392392,-0.03734707,-1.002728213,-0.977459211,-0.869137847,-0.774669674,0.040057576
tacrolimus,-2.322184233,-1.804753206,-0.99790469,1.047521396,1.711622069,1.809139208,-0.816552288,-0.933266857,-0.900647629,1.288652671,-0.965109312,-0.816769228,-0.898527313,-0.874671492,-0.825265453,-0.296091484,-0.009314322,-1.012495196,-0.417619983,-0.875873527,-0.711016283,0.788771111
telmisartan,0.794314034,0.824551547,-1.491584957,0.733731445,-0.473756138,1.918016397,-0.446818894,-0.607553127,-0.900647629,-1.027623369,1.273762227,-0.155993503,-0.643845829,-0.277049874,-0.757716992,1.584854852,-0.051363444,-0.748949427,-0.432740158,-0.799690668,-0.748976851,0.832285807
temozolomide,0.794314034,0.97914948,0.921318767,-1.58162372,-1.099537651,-1.044597664,-0.938203075,-0.626465537,-0.831961126,-1.137139966,-0.851422017,-0.946260552,-0.910738069,-0.970187317,-0.981460188,-0.290593719,-0.155549671,-1.095351772,-0.214773991,-0.873550879,0.33660281,0.604444814
terbutaline,0.772131337,-1.761437287,-1.399972478,0.781470727,-1.052376851,-1.020384916,-0.981586543,-0.555543999,-0.705845526,-1.216722027,-1.063740721,-0.86301613,-0.871251338,-0.899889052,-0.838739687,-0.321897321,-0.026689459,-1.13197796,-0.960375376,-0.658009131,-0.736477639,0.262275884
thalidomide,0.755920905,0.908333653,-0.943898056,0.601315919,-0.450880799,-0.904773056,-0.824343605,-0.614907953,-0.900647629,0.90059886,-0.991380295,-0.820099005,-0.87140992,-0.884343981,-0.757716992,-0.338166219,-0.012414719,-1.012820762,-0.963124499,-0.865653875,-0.511954767,1.236793207
thioridazine,0.635281162,0.982284185,1.303009819,1.047695626,1.69235038,1.992097784,2.030465676,-0.635133725,2.04177778,-0.993490696,1.797184675,-0.821763894,2.008901283,-0.654967822,-0.7575397,1.516039286,-0.058210152,1.773862386,-0.878687155,-0.900493597,-0.78091928,0.613897445
tinidazole,0.751655002,0.897789646,-1.002211967,0.767880712,-0.873917877,-1.025836793,-0.82416653,-0.625940192,-0.870464724,0.871394434,-0.991380295,-0.820099005,-0.87140992,-0.884343981,-0.837675931,-0.381699544,2.962092371,-0.495007859,2.618393455,-0.077811624,-0.227250506,0.293078422
tolazamide,0.751484366,0.777958438,-1.07527002,0.904129319,-0.922488801,-1.044758013,-0.880653576,3.0950765,-0.851702377,-1.395051554,-1.026561903,-0.820099005,-0.877277426,-0.897989099,-0.773850614,-0.30308524,-0.122543371,-0.900826019,-0.963124499,-0.65266704,-0.137672824,0.032397686
tolmetin,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
topiramate,0.786635408,0.908333653,-1.010826522,-1.699578076,-0.481590157,-0.989437497,-0.992919367,-1.028616925,-0.900647629,-1.057740433,-0.619284853,-0.484901465,-0.783080165,-0.454954576,-0.7860838,-0.365468047,-0.069707455,-1.012657979,1.847460866,0.01695242,-0.735320305,0.637284557
trandolapril,0.675380652,-1.697745789,-1.416041936,1.026962143,1.216512008,1.774664104,-0.85214444,-0.699751126,-0.871117327,0.938199558,-1.0075116,-0.594229139,-0.837632114,-0.700393974,-0.231158124,1.919956738,-0.009701872,-0.491263848,-0.963124499,-0.821523561,-0.685323459,0.341156457
tranylcypromine,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
trazodone,0.794314034,0.972025152,-1.029215284,0.63076095,1.703318008,1.955858837,1.771227319,-0.613069246,2.04177778,1.283724424,-0.991380295,-0.820099005,-0.87140992,-0.884516704,-0.45702883,2.441309449,5.165957258,1.630450513,-0.177660832,-0.672177285,-0.78091928,0.745256415
triamterene,0.794314034,0.81614484,1.154740074,-1.414536234,-1.025427823,-0.882805199,-0.870029053,-0.889400572,-0.864101841,-1.445064133,1.797338307,-0.819914018,-0.87140992,-0.884343981,-0.757894285,-0.432451024,-0.02307233,-0.702556256,-0.924047682,-0.799226138,-0.771429138,0.802216663
trimethoprim,0.784075866,0.908191166,1.461219435,-1.340662309,-1.001769082,-0.813534292,-0.886674139,-0.849999718,-0.900647629,-1.114689064,-0.991533926,-0.820099005,-0.87140992,-0.884343981,-0.785729215,1.207117234,-0.036636563,-1.012657979,-0.785216979,-0.863563492,-0.769114469,-0.013072727
valaciclovir,0.704730066,0.909331059,-1.491584957,0.982184787,-0.819393098,-1.006594875,-0.890569797,-0.887299193,-0.758380096,0.948421108,-0.854648278,-0.757758182,-0.802585658,-0.697630406,-0.942455827,-0.349722746,-0.034505041,-0.791924154,-0.375204945,-0.857989136,-0.547137733,0.354927962
valsartan,0.786806045,-1.57292755,-1.152801015,0.871199669,-0.518723412,-0.426130331,-0.907037808,-0.567101583,-0.900647629,-0.994403334,-0.939452855,-0.140639532,-0.805598702,1.63119395,-0.263425367,1.438247776,-0.012608493,-0.793551985,-0.423314594,-0.185582498,-0.78091928,0.705408688
varenicline,0.789024314,0.983281591,-0.874650287,0.628670179,-0.817199572,-1.01477269,1.595922693,-0.885197814,-0.477434349,-1.42425598,-0.380695167,-0.77181724,1.583744958,-0.712311862,-0.452773809,-0.458930057,-0.037411662,1.303907701,-0.569410836,-0.915358546,-0.759161393,0.656189818
venlafaxine,0.757115358,0.908333653,1.403733847,0.816142687,1.452159328,1.818279119,-0.401664672,-0.530590125,2.04177778,1.283541896,-0.779215222,-0.414051212,1.74803513,-0.568951763,-0.7575397,-0.338764615,-0.289060478,1.487852555,-0.740641915,-0.25804912,-0.767262734,0.614630839
vincristine,0.749607368,-1.784092652,1.029663362,1.250500458,1.380399705,1.639970674,-0.82416653,-0.658774238,-0.904236948,1.330816561,-1.015654068,-0.820283993,-0.87140992,-0.884343981,-0.612691688,-0.342205393,-0.01693613,1.266142032,-0.963124499,-0.763457357,-0.78091928,0.934064563
warfarin,0.642277243,0.871572117,1.461219435,0.636336341,-1.025427823,-0.813534292,-0.945463165,-0.319664217,1.509742889,-1.164884171,-0.698712328,2.274373651,-0.880131888,-0.90783431,-0.757716992,-0.334314043,-0.077070895,-1.156069852,-0.513642916,-0.85961499,-0.196233945,1.942562463
ziprasidone,0.794314034,0.962051091,1.461219435,0.926430882,1.612130016,1.559796013,1.56688233,-0.632769674,-0.90081078,1.283724424,1.408497034,2.028710112,-0.541560924,2.071119458,-0.653823559,2.91516446,-0.202507754,1.671146277,-0.401517977,-0.701674916,-0.78091928,0.653174755
zonisamide,0.794314034,0.961481145,-1.065495813,-1.834781298,-1.100007693,-0.994889374,-0.874633013,-0.857617216,-0.900647629,-1.057557905,-0.48700815,-0.431440047,-0.689041485,-0.363065934,-0.727931844,-0.389291696,-0.091216453,-1.04570294,-0.402107075,-0.44618362,-0.713330951,0.222509645
aceclofenac,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
aliskiren,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
amphetamine,0.789536223,0.934408696,1.383025782,-1.607932594,-1.140901277,-1.050370239,-0.793001263,-0.670069149,2.04177778,-1.51953542,-0.477022104,-0.864866006,1.634332376,-0.784164634,-0.828634011,-0.336296231,-0.032890251,-1.093561158,-0.995917607,-0.282901456,0.011854779,1.192137676
benzonatate,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
chlorcyclizine,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
deferoxamine,-1.765227907,0.888385533,-1.491584957,0.548872402,-1.037022172,-1.016696882,-0.994690121,-0.647216654,-0.698340587,-1.220555108,-0.948670743,-0.703741802,-0.85111152,-0.748065525,-0.627406969,-0.296876879,-0.007893308,-0.842386902,1.888304977,-0.219260896,-0.491354215,0.22544322
entacapone,0.655245589,-1.725673157,-0.971398366,0.792795739,-0.799808048,-0.823155251,-1.024792936,-0.746769479,-0.870627875,-0.991482891,-0.677664815,-0.216854425,-0.763098927,-0.378783728,-0.194635859,-0.367375435,-0.087405549,-0.94721919,1.969796832,0.009519946,-0.655232765,0.724313949
finasteride,0.7861235,0.96461585,-0.918220056,1.008667893,1.487725779,-0.360707808,-0.766794106,-0.656410186,-0.900647629,1.283541896,-0.991380295,2.51319265,-0.871251338,2.227951952,-0.911429632,-0.36961942,-0.003888629,-1.012657979,-0.854730513,-0.879125235,-0.78091928,0.922982168
fluorouracil,0.726912763,0.966610662,-1.263961908,-1.67292074,-1.058174026,-1.072979494,-0.979107487,-0.613331919,-0.900647629,-1.447984576,-0.991380295,-0.928686729,-0.892025482,-0.998859337,-0.997416517,-0.294894692,-0.017840412,-1.108862766,-0.925422243,-0.844750042,-0.600375115,0.380352278
fospropofol,-1.7831447,0.777246005,-0.912256133,-1.495727859,-0.941133768,-1.032411115,-0.991679839,-0.645640619,-0.732602264,-0.990570253,-0.779676117,-0.586274672,-0.867286807,-0.599351013,-0.798316986,-0.335473436,-0.069061539,-1.098281867,-0.585905573,-0.290566194,-0.197159812,0.460781127
ketamine,0.789877495,0.971597692,1.040265892,0.680068311,-0.581395572,-0.813694641,-0.569000907,-0.210129842,2.041614629,1.283541896,-0.726826888,-0.619202466,-0.503660006,-0.249068747,-0.747788609,1.366440229,-0.071193061,1.393438382,-0.588065598,-0.749521468,-0.766336867,0.495250633
metformin,0.650297141,0.407635831,-1.491750622,-1.479698611,-1.155629234,-0.895312446,-0.707296779,-0.621474762,-0.608444474,-1.32897654,-0.991533926,-0.836377914,-0.87140992,-0.902479897,-0.969936172,-0.297737074,-0.009960238,-1.10056083,-0.61634229,-0.241558319,-0.637409815,-0.037030256
metronidazole,0.761039989,0.896222294,-0.896518004,-1.218003716,-1.052376851,-0.873344589,-0.750503171,-0.460981948,-0.851539226,-1.303605195,-0.991380295,-0.851731886,-0.87140992,-0.949287833,-0.92313094,-0.345608772,-0.320451988,-0.937452207,2.618589821,-0.422724874,0.15860478,0.208656652
mitomycin,0.649955869,-1.804753206,-1.096475079,1.047347165,-0.782416524,-0.346436719,-0.798313524,-0.902008846,-0.77273737,1.18716729,-0.494843355,-0.555751718,-0.591196855,-0.381720019,-0.7575397,1.283412753,-0.011187478,-0.765227733,2.618589821,-0.838943422,-0.78091928,1.816500226
phentermine,0.788171134,0.93797086,1.265900967,-1.450776272,-1.112855485,-1.041069979,-0.834436902,-0.748082841,1.761974088,-1.253592615,-0.824997403,-0.781251608,1.833351842,-0.879335013,-0.587338853,-0.334426242,-0.006084743,-1.012657979,-1.070733021,-0.301482641,-0.619586866,0.858769471
pregabalin,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
sulfamethizole,0.726742127,0.909188572,-1.491419293,-1.83147091,-1.095934002,-0.962017763,-0.940150904,-0.638023121,-0.900484479,-1.488140662,-0.991533926,-0.819914018,-0.9197772,-0.884343981,-0.819592091,-0.340971201,-0.039026452,-1.089491582,-0.963124499,-0.693313383,-0.757078192,0.057251586
tamsulosin,0.78919495,0.4143327,-1.080074291,0.707596802,-0.547865966,-0.354935233,-0.82416653,-0.613331919,2.04177778,1.028915807,-0.811785096,1.952310231,-0.77356529,-0.198806351,1.988367289,-0.433012021,-0.102972121,-0.72567145,-0.396019732,-0.178382289,-0.78091928,0.507636839
vancomycin,-2.255977415,-1.840517336,-1.182951958,1.169483064,-1.025271142,-1.014612341,-1.058791409,-0.780654214,-0.771269013,1.151939451,-0.991533926,-0.820099005,-0.87140992,-0.884516704,-0.757716992,-0.391049485,0.001666247,-0.909127955,-0.33357537,-0.737443698,-0.78091928,0.651463503
acetylcysteine,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
adenosine,0.662412306,0.90847614,-1.491584957,-1.546429067,-1.162993213,-0.998096361,-1.048343961,-0.80797214,-0.775510935,-1.139147771,-1.086939074,-0.91703251,-0.956885212,-0.968805533,-0.990147523,-0.300055859,-0.004599137,-1.072562144,-0.963124499,-0.820129972,-0.720274958,0.151044498
alfentanil,0.786976681,0.910328465,-0.897014997,0.924514341,1.730737078,-0.813373942,-0.629206536,-0.613069246,-0.900484479,1.283541896,-0.994760187,1.977283558,-0.835253395,-0.291213161,1.901671233,-0.412591749,3.498848444,1.368369792,1.980596958,-0.482649196,-0.752448854,0.988906118
almotriptan,0.794314034,0.965185796,-1.237124255,0.659683289,-0.947087623,-0.86115804,-0.355270923,-0.613331919,2.04177778,1.080023552,-0.531254016,-0.638441177,-0.402326589,-0.807654964,-0.867638372,-0.345496573,-0.303981134,-0.568911367,-0.45237675,-0.682164672,-0.667037576,0.661242086
alvimopan,0.641253426,-1.796346498,-1.146671428,1.180808076,-0.72193789,-0.508229184,-0.898184039,-0.63119364,-0.603060496,1.00993293,-1.040081473,-0.827128534,-0.670487479,-0.833217969,-0.782183364,-0.296241083,-0.023395288,-0.764251035,-0.874956202,-0.683558261,-0.710090415,0.742893258
ambenonium,-2.553225552,0.7645647,0.848426378,1.19788271,-0.701882799,-0.697762082,-0.833374449,-0.604663731,-0.556725658,0.997886104,-0.991533926,-0.819914018,-0.50159845,-0.884343981,-0.7575397,-0.46166024,-0.019132243,1.793884702,-0.605542165,-0.10847058,-0.764022198,0.531105439
amifostine,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
amikacin,-2.516880057,-1.804753206,-1.263961908,0.571348195,-0.798867966,-0.813694641,-0.901371395,-0.682152078,-0.768984901,-1.102277183,-1.043000471,-0.850806948,-0.874264382,-0.902134451,-0.957171109,-0.331284662,-0.00227384,-0.627187701,-0.507555572,-0.925345933,0.257904071,-0.028962925
aminocaproic acid,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
aminophylline,0.756432814,0.413335294,-1.134577918,0.956747068,-1.085279735,-1.020545266,-0.781137212,-0.659299582,-0.73374432,0.932176146,-0.942371853,-0.86838077,-0.935159581,-0.911806939,-0.708429664,-0.33158386,-0.134686589,1.409065556,-0.490079006,-0.707249272,-0.583940966,0.579998356
ammonium chloride,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
apomorphine,0.762916986,0.911040898,1.279485458,1.158854976,-1.025271142,-1.015253738,1.770873168,-0.52901409,-0.900647629,1.216371716,1.797338307,-0.833973076,-0.848098476,-0.831318016,-0.907883781,-0.316474356,-0.220722581,1.668053399,2.160664503,-0.948804679,-0.532786786,0.699541538
argatroban,0.145043562,-1.701307953,-1.215919197,1.105191842,-0.699375912,-0.560182364,-0.818677193,-0.00209333,-0.859044165,-1.06814451,-0.961268525,-0.366694385,-0.801317008,-0.656522329,-0.75895804,-0.302486844,-0.008280857,-0.579166699,-0.39464517,-0.441306059,-0.773049406,-0.170670896
atropine,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
bacitracin,-2.252735329,-1.845219393,-1.273239121,0.969814389,-1.056450542,-1.024393649,-0.982648995,-0.504060216,-0.699645794,-1.060478348,-0.991533926,-0.820099005,-0.87140992,-0.884343981,-0.882176361,-0.321710323,-0.001627924,-0.662999973,-0.58845833,-0.788309692,-0.734394437,0.84255332
bendamustine,0.785270319,0.672945832,0.878245992,0.877646214,-0.939880325,-0.63907423,-0.343229797,-0.41448894,-0.607955021,0.943675388,-0.832678977,-0.811959551,-0.799889777,-0.808691302,-0.836966761,-0.330686266,-0.178608867,-0.825457464,-0.383255947,-0.832440007,-0.734162971,1.203953464
benzphetamine,0.782881414,0.977012182,1.45260488,0.620307093,-1.028718111,-0.982702826,1.865785572,-0.558696067,-0.372691509,-1.005720049,1.732352191,-0.833973076,1.447206503,-0.361338704,-0.842817415,-0.361915069,-0.076360388,-0.458707237,-0.913443922,-0.216705983,-0.740412576,1.10665656
benzylpenicilloyl polylysine,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
bethanechol,-2.3465852,0.966325689,0.862176533,-1.593297194,-1.139177792,-0.811770449,-1.006731247,-0.719976898,-0.729339247,0.883623787,-0.991380295,-0.820099005,-0.87140992,-0.884516704,-0.972772853,-0.324515305,-0.007053617,-1.042121712,-0.505788279,2.524947888,-0.331410602,0.812565664
biperiden,0.737833475,0.969032934,1.056169685,0.930263963,1.323681401,-0.797820058,1.968312217,-0.671382511,-0.900647629,-1.016306654,-0.991533926,-0.822503844,2.008742702,-0.889698394,-0.887495137,-0.305404025,3.866374564,-0.621653077,-0.778736903,-0.849627603,-0.492974483,0.703534459
bisacodyl,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
bivalirudin,0.591427676,-1.847641665,-1.385890994,1.192133088,-0.66318274,-0.729511247,-0.785387021,-0.524023315,-0.711555805,0.989124776,-0.980933354,-0.683208177,-0.817968039,-0.669994724,-0.603649768,-0.312921378,-0.042256031,-0.427615673,-0.670342917,-0.595994426,-0.712636551,1.123932057
brompheniramine,0.734250117,0.935976048,1.461219435,0.765267248,-1.025427823,-0.960734969,2.032590581,-0.730746465,1.948292348,1.008107653,-0.991380295,-0.820099005,2.008901283,-0.884343981,-0.773496029,-0.373097598,-0.054270066,1.582266728,-1.005932269,-0.858918196,-0.78091928,1.050918634
budesonide,0.77247261,0.929849126,-1.017784432,1.078534506,-0.570897985,-0.417311119,-0.769096086,-0.768308613,-0.900647629,1.27076496,-0.991533926,-0.820838956,-0.904711982,-0.94738788,2.126655477,-0.330536667,-0.030887912,-0.506891022,-0.959982644,-0.886093179,-0.725135762,0.304731234
butorphanol,0.759845536,0.919875065,1.126080113,1.157635359,1.133941437,1.439213324,1.776362505,-0.705267246,1.417073211,0.997886104,-0.605304389,-0.82435372,1.634649538,-0.786064587,-0.834839251,-0.325637298,-0.296036369,1.383020267,-0.659542792,-0.910945514,-0.634632213,0.701171302
cabergoline,0.794314034,0.90847614,-1.098297388,1.066686801,1.745465035,1.764882795,-0.321449525,-0.671645183,-0.626880519,1.08805477,-0.789815794,-0.510244767,-0.537279231,-0.766201441,-0.432739751,-0.337044226,-0.241391888,-0.45512601,-0.273094668,-0.67148049,-0.424460287,0.890223914
caffeine,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
calcitriol,0.781345688,0.786080172,1.286443367,1.044211007,-0.599727178,-0.443287709,-0.82416653,-0.736525257,-0.88531145,1.301612135,-0.989536717,-0.687462892,-0.913275369,-0.6720674,-0.725981626,-0.431927427,-0.079267009,-0.987426605,-0.963124499,-0.841498335,-0.766336867,2.72908652
calcium acetate,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
carbinoxamine,0.757968539,0.932271397,1.235253031,0.863185045,-0.589072911,-0.813534292,2.032767656,-0.69344699,1.493427805,1.113061059,-0.991380295,-0.820099005,1.932782284,-0.884343981,-0.774382492,1.41543392,-0.185778533,1.521711431,-0.888112719,-0.820129972,-0.78091928,0.907906852
carboprost tromethamine,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
carisoprodol,0.730496122,0.950652166,-0.924349643,0.548872402,-0.905097276,-0.813373942,-1.061624615,-0.91356643,-0.900647629,-1.23990304,-0.991533926,-0.820099005,-0.871251338,-0.884343981,-0.757716992,-0.339026413,-0.000271501,-1.114885739,-0.962928133,-0.28359825,-0.718423223,0.440001637
chloramphenicol,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
chlorpheniramine,0.752337546,0.942245458,1.441671022,0.746798767,-1.025427823,-0.972921517,2.025684641,-0.646953981,2.04177778,1.112878532,-0.991533926,-0.824723695,2.008901283,-0.884343981,-0.884303872,-0.38233534,-0.08133394,1.572174179,-0.962928133,-0.820362236,-0.78091928,1.263032406
cinacalcet,0.794314034,0.985988836,1.16153232,0.602709767,1.684202999,1.642856962,1.563340823,-0.577345805,1.939645354,-1.058653071,1.812547823,-0.72779019,1.890916835,2.193580073,1.985885194,1.545211102,-0.05078212,1.791768522,-0.181391785,-0.72792084,-0.765179532,0.86781466
clemastine,0.784417139,0.984706457,1.094272525,0.837921556,1.616517067,1.875523827,2.123961477,-0.690032249,-0.900647629,1.241378006,-0.991380295,-0.819914018,2.008742702,2.227779229,1.961418822,1.207117234,3.223042375,1.825627398,-0.633426125,-0.673106344,-0.774438207,0.944332075
clevidipine,0.775032152,-1.268006281,1.080025376,0.685992163,1.752515653,-0.564191097,-0.847894631,-0.871013507,-0.831634824,1.196476201,1.45381832,2.119169051,-0.748350871,1.962303961,2.344193434,2.739759567,-0.136947295,-0.917267108,-0.647760837,-0.64012474,-0.642733553,0.683406875
codeine,0.788512406,0.993398138,1.461219435,1.181505,1.202097411,-0.86837376,1.753696857,-0.560797446,2.099696328,1.354545157,-0.599466392,-0.782176546,1.699033525,-0.751519985,-0.862319596,-0.383494733,-0.090764311,-0.993286795,-0.963124499,-0.909551925,-0.765873933,0.862843881
colistimethate,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
conivaptan,0.794314034,0.928281773,0.868803114,0.708990649,1.431790876,1.882098149,-0.550230916,-0.553705292,-0.642543,1.136607128,1.474865833,1.850937024,-0.453706913,2.138654155,2.315826626,2.719189697,-0.004922095,1.785582766,-0.479867978,-0.738605022,-0.684629059,0.618053343
corticorelin ovine triflutate,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
cortisone acetate,0.765305892,0.975159856,-1.102107672,0.963890537,1.500730252,1.480583449,-0.695609804,-0.784856972,-0.929688479,1.362758902,-0.991380295,-0.820099005,-0.922948825,-0.884516704,-0.807181613,-0.317072752,-0.023395288,-0.671464692,-1.017321492,-0.905835688,-0.631391676,0.278573523
cupric chloride,-0.91204726,-0.428475386,-0.007727858,-0.322282375,0.350539442,0.53051372,0.62395593,1.461254403,0.586635433,-0.068440501,0.39821643,0.85792356,0.592453578,0.674481192,0.715406792,-0.662870971,-0.643409914,0.409089238,0.830285418,1.312525556,1.533749506,-1.455495265
cyanocobalamin,0.721623043,-1.489572904,-1.07709233,1.130978023,-0.445710346,1.551778547,-0.966180985,-0.667442426,-0.732439113,1.117989306,-0.949899795,-0.765342674,-0.793070783,-0.547706832,1.977375151,-0.358997887,-0.062860747,-0.701091209,-0.290374869,-0.494959231,-0.774438207,0.722765673
darifenacin,0.788512406,0.994823004,-0.878460571,0.790182275,-0.641090804,1.392230973,1.764498455,-0.843432909,-0.383459465,1.035121747,-0.671058661,-0.668779144,1.514762115,1.607012728,1.601869534,1.643946479,-0.057564237,1.500224068,-0.572749057,-0.742321259,-0.688101062,0.989802488
daunorubicin,-2.025277368,-1.834675386,-1.204985339,1.047521396,-0.645947896,-0.93443768,-1.007439548,-0.636709759,-0.900647629,1.017781619,1.746639919,-0.889839332,-0.87140992,-0.971050932,-0.908061073,-0.305965022,-0.00472832,-1.042284496,2.641564633,-0.898867744,-0.744810447,1.174536226
dexbrompheniramine,0.734250117,0.935976048,1.461219435,0.765267248,-1.025427823,-0.960734969,2.032590581,-0.730746465,1.948292348,1.008107653,-0.991380295,-0.820099005,2.008901283,-0.884343981,-0.773496029,-0.373097598,-0.054270066,1.582266728,-1.005932269,-0.858918196,-0.78091928,1.050918634
