DILIrank_ID,PC-1,PC-2,PC-3,PC-4,PC-5,PC-6,PC-7,PC-8,PC-9,PC-10,PC-11,PC-12,PC-13,PC-14,PC-15,PC-16,PC-17,PC-18,PC-19,PC-20,PC-21,PC-22,PC-23,PC-24,PC-25,PC-26,PC-27,PC-28,PC-29,PC-30,PC-31,PC-32,PC-33,PC-34,PC-35,PC-36,PC-37,PC-38,PC-39,PC-40,PC-41,PC-42,PC-43,PC-44,PC-45,PC-46,PC-47,PC-48,PC-49,PC-50
sulfadiazine,-8.734362456,-8.693070438,-1.496244153,8.39614274,-1.331527473,5.235433156,0.869762647,-1.201324399,-0.242594566,-1.396128603,3.040006293,10.49805727,2.836970855,-0.697476689,-2.18284069,2.152011665,-1.414356196,-0.727716381,2.455639996,2.782807071,-0.352272652,-1.013582188,-2.878540211,2.997051057,0.743834348,2.750455885,2.570870826,-0.828873724,-0.434762967,0.04576845,-0.766077905,2.314631017,1.086713232,0.003134188,0.551038425,-0.980207147,1.014512465,-1.725136456,-0.71336044,-2.095047279,0.033250987,1.063746719,0.896063418,0.576237733,1.757911171,-0.352513809,-1.333507355,0.582924128,-0.501595913,0.811348177
tacrolimus,17.42700791,13.02846969,-3.616280727,-2.238991716,-3.357290404,-3.757563333,3.903309119,-2.681476304,-3.030852567,-1.938143277,-2.818194319,0.693640183,0.740729448,0.741045875,-0.254120867,3.139617109,-0.96231058,-2.745164747,0.548158309,2.274621571,1.028102416,1.07797117,0.898528762,-1.476787229,-0.629320131,-1.089231038,5.442902166,-0.57541303,3.083854742,0.96855987,1.308824315,1.266297782,-0.417455683,-2.44365597,0.419713204,-2.814377496,1.574658779,1.081173786,2.06857272,0.495102101,0.768589129,0.162498267,0.082432692,1.418540944,-0.202081929,1.676072488,2.352431463,0.048365844,0.73907549,-0.597362644
telmisartan,-14.21268934,-2.748263926,-2.641332858,-2.730775802,-7.991433084,-1.419057062,-1.265341169,2.16815539,-2.338393992,-0.581477606,1.779732647,-4.435966494,2.887588523,-2.510477239,-0.149651327,-0.254777263,-1.04797151,-1.302652836,2.050100163,0.092661667,-1.522010863,0.738970429,-2.475362307,0.313182667,-0.626064761,-2.436536368,-0.618807671,-1.171940253,-0.187084099,-0.891759941,-1.183808942,-0.443126978,-1.885514433,0.138499565,2.637388053,2.309928588,-2.001755663,-1.083963045,0.062851755,0.190002747,-0.755995127,-1.140693644,-0.25319489,-1.972777902,0.306648628,0.189614138,0.56345141,0.29492491,0.546536723,-0.974094315
temozolomide,9.902115802,-1.607606318,5.515234712,10.01167142,-1.546680294,6.68896738,-2.042628327,-0.811684553,-1.921463571,6.258315851,2.726504227,-0.468421906,5.763042468,-0.75952577,3.130526577,3.584777781,-0.201599761,-1.663229916,0.565592935,1.872702895,-0.041721426,-0.303703838,0.798158517,1.481130007,-3.475416631,0.891676811,-0.572612179,1.187652018,-2.420374158,-0.300538215,-0.457962551,0.241573317,-0.92533795,-0.913415213,1.627733775,-0.017269948,1.446154103,-1.701015372,-0.675697842,3.266004541,0.244108143,1.226743306,-0.220348855,0.689057062,0.240500753,-1.805533494,-0.05051061,-0.257806848,2.055212364,-0.242718861
terbutaline,4.699160979,-4.545423122,7.095610848,6.063309971,4.734079056,-7.480291578,5.120357517,-1.316032616,7.016202303,-2.548603305,-0.690832725,-4.677297554,0.99586778,3.092756256,-4.873403149,1.830243906,0.949645707,2.552216955,2.357588537,2.245381525,-2.26908171,-2.259809487,3.973369523,2.518066494,0.16818539,-2.554789943,-1.359326987,0.459009802,-0.34336086,1.328299272,-1.971900962,1.82817874,-2.714503676,-1.019468972,-2.123807488,2.358497959,1.602502706,1.29444413,-0.582483877,-0.331414049,0.786001921,-0.759295962,-0.979440202,1.187129518,0.599843985,0.431655222,-1.397223774,1.284483796,-0.649955819,-1.789005205
thalidomide,-9.346733561,6.036503764,-4.66799021,5.805906382,-2.41521197,6.092895904,1.339541782,-2.858434712,0.605869383,3.555017649,0.650328829,-0.608791925,-6.860847448,-1.16886228,-0.459272532,3.161823824,-0.508407022,-1.510347081,-2.603367773,-1.785691458,1.510654503,0.165458687,-0.653942487,-1.844996132,2.811844469,0.310127918,0.499333385,0.42648453,-1.099380887,-0.077343588,-1.549061908,0.181816159,1.233784665,-1.74857877,0.222760428,1.449572928,0.474890467,-1.065492912,-0.878735088,-0.117652987,1.859189641,0.570339748,0.351572083,0.587756374,-1.324233757,-0.048766026,-0.095540347,-0.81926494,1.251110259,-0.419014013
thioridazine,-14.48273536,5.119994696,-9.27634314,0.695630466,2.437696105,-1.430031011,-3.740525357,2.851528568,0.283418072,2.473161245,-2.028814515,-0.536812872,-1.284418813,2.81730032,1.054555525,0.868725313,0.205525335,0.316392056,2.378531244,0.080547304,-0.339475044,-1.305828682,-0.021546538,0.35426927,1.382224712,-0.131423271,0.524603678,1.892006389,0.001907981,-1.499858396,-1.194410423,-0.372583208,1.985445048,-1.285873988,-1.311523349,-0.66472209,2.754876469,5.23E-05,-0.227651036,0.365430981,0.327614813,-2.682778391,-0.496214647,0.455461388,-0.540540064,-0.103292261,-0.015980081,0.334826606,-0.238467898,0.223840767
tinidazole,11.2609286,-4.904191155,5.481712887,4.856373637,-0.682493564,-0.916934515,-3.355044627,0.119024915,-3.891385145,7.859814175,5.201111032,3.901421166,-0.314774583,0.735160632,-0.095464303,6.517481342,0.760656932,4.56395539,3.936607342,1.080994714,0.263461843,-1.654910087,-2.973706567,-1.05790166,-0.636580161,-0.001833288,0.538317695,0.995565076,5.820887778,0.236354772,2.760721181,-0.437426532,-2.514676271,-1.948452882,-3.256051443,1.201217073,-3.980400744,-2.260950835,0.634898178,2.185513173,-2.357908621,-1.114811874,-0.824410801,-0.052744502,2.744495006,-0.781494759,2.057858042,-4.038818161,-2.259398037,2.104482443
tolazamide,-4.609388746,6.545598033,0.560501218,0.871174884,3.269608753,4.766806299,-7.462605716,1.11788186,1.113084543,-2.781758837,-1.959600203,9.379160556,0.866129796,1.848917583,-1.947532062,5.971945141,0.247342848,1.233548814,4.651457947,1.661972877,1.083346766,-0.411061562,-2.346754274,0.936682229,1.075130205,-0.805565865,1.113865438,-2.582131231,1.331711261,-1.040200666,-1.004085072,2.13128074,2.444013765,0.746341829,0.98916754,0.708181614,1.103004936,0.346665385,-0.24985219,0.290552459,-0.601484844,0.606076094,0.090391588,-1.001794812,0.981901124,0.090860792,0.332141891,-0.384621196,0.252623007,1.931881724
tolmetin,-17.52533438,-0.570068957,9.10600757,0.821872703,-1.674348579,3.301859936,-1.239877653,1.599070525,-1.496659642,-5.23616499,1.727289793,-0.26313867,1.878430781,0.808653407,2.861993094,1.3164523,0.936517417,0.712968489,1.244343289,-1.181145566,3.966780769,1.881970128,-1.228862531,-0.121426192,-0.639142756,-0.890798881,0.719454523,0.151571105,-0.46204709,-3.003343432,0.11262111,0.840599373,0.678626694,-0.326750668,-1.847749852,-0.431930356,1.095016935,0.706249633,2.35304177,1.188102391,-2.134822955,-0.938457536,0.591126152,1.182621664,0.058951716,-1.176458791,1.853069222,0.835073646,-2.379713461,-1.163210094
topiramate,25.16481411,1.326410628,-1.654510204,-0.282083305,2.277098758,-1.051619424,0.712291936,-4.799328025,-6.05747088,-0.44469264,2.054185638,2.5585858,-1.13851404,1.313677623,-0.463887201,1.094507317,1.945168195,0.262645594,-1.125999267,1.245641205,-4.449613493,0.721488952,-3.26489082,2.117363225,2.15840733,1.084603701,-0.63226877,-2.191499804,-1.150927004,-1.490428634,2.166829433,-0.334146993,-0.341554252,2.05864062,-0.739831326,0.614048934,-0.839780308,0.733962829,1.178039657,-2.119734158,0.122491143,-1.555818678,-0.590633783,3.054621514,2.249092271,-0.842489664,-0.01414284,1.595619248,-0.581944764,-1.082763585
trandolapril,-11.00494979,10.91957851,4.123667159,-15.05479433,5.694561452,3.110528224,0.251426478,0.817519436,2.294796467,6.242539722,-3.656265128,2.622299389,0.703035383,-0.520208811,-3.114402797,-0.019097446,-1.58095083,1.493791128,0.035657378,-1.336302155,1.968384434,0.463881722,1.096949145,-0.27068506,2.323490345,0.793416463,1.606871792,-2.007364967,-1.282445089,-2.963256293,1.311876615,-2.230304326,-4.62545892,-1.5155563,-0.726742427,0.94077774,-1.034634126,-1.12306711,1.212643039,1.002627211,0.23757377,-0.67051483,-0.848700613,-1.138444432,1.237085036,1.25425021,-1.26651937,0.406088865,-1.370359566,0.810638455
tranylcypromine,-4.494545671,-4.672938315,-10.12405954,1.201649692,10.52536396,6.318067089,6.228656938,-3.567004432,1.168035069,2.891654243,-3.496939832,2.091660447,-4.114360493,-2.305446207,-0.437564751,-2.369431828,-0.5737669,-2.53038512,-0.999004925,-0.02894519,-0.592973087,1.595887685,-1.170385259,0.612981225,0.097134203,0.749000789,-1.25049166,-1.637837551,-1.096679483,0.138041166,-0.197795428,0.337277686,1.156745162,-0.58019771,-1.639509418,0.693023089,-0.146421857,-0.105571863,1.076610828,0.481961417,-0.272774545,-0.835630493,-0.18887697,1.178273288,-0.564009216,0.216949945,0.293943514,1.227617349,-0.260353391,-0.77751778
trazodone,-12.28393259,1.726703484,-9.55006808,2.146308846,-0.001394395,-0.356178534,-5.241417783,6.596646524,-0.673982484,3.005094047,-1.685336945,-0.941171544,-1.279700554,1.711793832,2.680332493,1.991565112,-1.451571629,1.970749217,-1.639267446,3.298185845,-1.096025614,-1.909168978,0.519908078,0.1795742,-2.702016366,-1.025760926,-0.574119587,0.918691339,0.054190793,1.159034905,0.564875621,-0.876965918,0.797270768,0.393454272,-1.226039692,-0.789853841,0.855439538,-0.769680752,-1.124369277,-1.61273854,0.589921607,-0.989272143,-0.512570571,0.568118134,-0.754108511,1.200580739,-1.042889366,-0.708513252,-0.796003607,-0.485909053
triamterene,-5.514936262,-7.641563681,-7.547033019,7.987387886,-2.058608223,4.826041283,3.048399548,-2.200106591,0.325156966,3.359952374,-1.470811768,-0.221196053,0.519234405,-2.749503255,-0.942568771,-4.902223971,-2.81015611,-3.678883065,0.042881351,1.725820946,0.153539766,-1.193275865,-1.481693514,0.594374192,0.980682975,-1.480929695,-0.959059096,-1.839796374,-0.815462654,0.296731849,2.818938731,-0.408763005,1.401281912,-1.715827667,1.35218333,0.243657044,-1.1121435,0.13401038,-1.037264396,1.460888326,0.29051921,-0.868842799,-0.061511644,-0.575164887,-0.04190684,-1.20503729,-0.4077368,2.167936207,-0.29048573,0.266404095
trimethoprim,3.48086522,-2.687671241,1.945400467,10.93196995,-6.83777184,-6.422268113,-0.599558314,-4.84506208,-1.837618432,3.375567833,-4.548678137,-0.279720349,4.108069049,-2.400812008,-2.720753535,-5.739418217,2.147973643,-2.26489695,-0.484597594,3.831091204,-0.848619604,-2.50537402,-0.619459121,0.161874986,0.375848843,1.807871337,-0.691441504,-0.704703696,0.242194221,-0.527501667,0.278126417,-2.066350829,-0.356965578,0.124967625,-0.406229102,1.64938303,0.456384378,1.188058555,0.452372236,1.920660548,-1.108577468,-0.936126435,0.468881703,-0.300491605,1.117224716,-0.55354012,-0.584051073,0.296739566,-1.668070295,1.245624755
triptorelin pamoate,6.295076147,0.318538484,-6.432569538,-12.88466865,-11.97600755,1.929161965,-1.018266321,-1.660812378,11.95441779,1.382992662,1.397171079,0.891671523,2.764021667,-1.421675552,1.767145996,1.389420739,0.694444186,-1.056809518,0.096317256,-0.761141745,-0.274096199,-1.190555892,0.263217743,0.268205598,1.92308085,0.241084432,-3.716581474,2.617146965,0.672478923,-0.74080563,-1.024876632,-1.067798339,-1.453751802,2.032993381,-0.478571815,-0.018107239,-1.180771723,-0.710599134,1.074230695,0.928767653,0.255097591,0.562104518,0.862635919,-0.605902378,1.537822001,1.63011786,0.362367422,-0.567073879,-0.203970771,-2.137822612
valaciclovir,4.704546554,-0.837775734,9.993169424,4.15587251,-4.1576463,-1.681473214,-1.107628536,0.649912809,-1.640440696,10.24409389,1.781460318,0.091590938,7.565950882,-0.626760075,0.003688411,0.592366176,1.126120551,-2.067273821,-4.716754632,0.177698213,0.167790168,-1.638023249,1.372945002,-1.597426881,-0.522362945,0.007976041,1.577020377,0.354676842,-2.564292815,0.780472776,3.701163085,0.385608229,0.704846838,-2.036493286,0.150421116,-0.016563521,-0.175791658,0.162024741,-2.36544135,-0.249373658,0.327955047,-0.334535481,1.464304359,0.669613728,-0.691532688,-2.802873014,-0.089646175,0.714758071,1.218838357,2.231412652
valsartan,-18.02325845,-3.313933897,4.591686033,-6.956166056,-4.795992462,-2.687299081,-0.875299003,1.750000026,-0.739765693,0.987505766,3.561441309,-1.327886562,1.240311764,-0.648602528,0.36154425,-0.432512054,-2.809441565,-1.106537836,-0.648363877,-1.101042846,0.653416811,0.896988571,-2.453198172,-0.550327583,1.116080379,-1.045880939,1.491643254,-0.103027936,-1.049457275,-2.926865019,0.302333634,-0.583447781,-0.928007957,-2.593862702,1.257324001,1.312021611,-2.036976606,-2.470362546,-0.807636586,0.664573603,1.834765511,-0.30601151,0.821885007,-2.853037495,-1.304236864,-0.060142155,-0.982169514,1.739373194,1.63688206,-1.316585096
varenicline,6.999517559,1.623459625,-6.148997514,12.12186647,-0.141109666,0.672593868,-0.526381636,-1.247114539,2.42091348,2.297112259,-1.639441168,2.064923292,1.034449867,-0.446451471,-1.300907116,-2.82554393,-1.462703061,-0.977525509,-0.732778048,-2.021104214,1.504594777,0.092031794,1.732265942,1.862250953,-0.539930105,2.520164929,1.881816259,0.470595442,-0.018826401,0.394671472,-2.823271081,1.314230866,-3.406678632,1.194656325,-1.797192981,1.671408008,-1.410767469,-2.149889019,-0.639956038,-1.800520823,0.379160904,-1.349925332,0.041433106,1.606611775,-0.400650539,0.331165411,-1.338856935,0.334120132,0.186982705,1.515657729
venlafaxine,-5.060874745,5.507546358,-1.017134454,0.498008274,8.861680457,-7.990832491,-2.952307423,-1.433824864,2.970921955,-4.21390924,-0.991518291,2.499073005,2.21091326,5.085345928,-0.785501492,0.032510381,3.409961751,-1.767995921,1.087885462,0.714083286,3.23557951,1.977139232,-0.198214623,-3.412924309,0.352472768,2.724226794,-1.084789736,-1.281043162,0.881330808,-1.373258339,1.643336074,1.454921237,1.874540205,3.085950673,1.236542558,1.47902574,-0.454889028,1.016946171,-1.742322966,1.602073975,0.798772242,1.290892093,-0.871114991,-2.694468499,0.194526947,-1.486027774,-0.189498487,0.117621403,-1.017217244,1.29330962
vincristine,-0.474362068,10.72630043,-3.098079136,-5.354549924,-5.936382927,-2.527188386,-0.838041757,-3.0878103,-2.294333536,-0.332639465,-2.823322602,-2.584892641,-0.253607852,-1.893160925,-1.841166555,-0.646529921,0.306821567,-0.482055812,0.430327849,2.835246498,2.086950994,-1.206770389,0.217605717,-0.097997548,-0.875196853,0.776240606,-0.381290335,-0.409938174,0.9174468,-0.183910103,1.810317302,-0.606206092,-0.689996164,-0.518235118,-2.327037279,-1.688345448,2.493653578,0.622791687,1.11031639,-3.094483924,-2.401433728,-0.882672823,-0.450637654,-3.847171552,-0.067264534,-0.674841719,-0.157231582,-1.310907396,3.510610833,-4.902342293
warfarin,-23.0051588,-2.613905777,-1.204897429,-3.749854476,-0.051570703,3.483056724,4.071552487,0.527706503,-2.350584994,-2.004835007,2.284186909,-4.643460648,0.272861561,-2.532724535,0.033007369,1.820360821,1.339058982,-0.661826377,0.037475801,-1.007318278,-1.533895999,-1.37684954,0.035399227,-0.731952559,-0.113894977,0.629391383,0.459731165,-0.898051877,0.794796122,0.750805928,-0.08268503,1.406719981,0.214795967,-0.29127795,0.501310497,-0.719896563,-0.951839886,2.012874613,0.047063194,-0.013132335,-0.122274053,1.708414532,-0.061149886,0.889288009,1.045319395,-0.400468063,-0.479209803,-0.311714851,1.084243621,0.442627121
ziprasidone,-10.51957301,4.856710441,-8.625731452,5.309172441,-3.088686041,0.61939304,-5.113136813,3.842236354,0.35969979,3.35816303,-3.999221321,-2.313134105,-3.231138082,-0.32545702,0.959770231,1.133252127,-2.260591658,1.116624805,-0.706882831,2.707067795,-1.211926989,-2.380680468,-0.281668035,-1.852932886,-0.938813144,-1.170777306,-1.551546342,-0.099255112,0.553987336,0.354702434,0.434191852,-0.789737772,-0.049678072,0.483548668,-0.708797986,-0.570799963,-0.239400891,-0.47895612,-0.498519754,-1.924129692,0.482438941,-0.45909368,0.363521052,0.22812434,-1.148793853,1.032069594,-0.794037134,-0.535735693,-0.117209051,-0.513471259
zonisamide,-7.996279277,-5.968640489,-0.477054928,6.59244654,2.752654152,4.628718065,3.018515698,-1.803161033,-0.347682319,2.910608265,0.156376462,5.066253181,-3.203363774,-3.849530184,-0.479830636,2.41769119,0.530585858,-0.03485616,0.220635359,2.675206122,-1.99480519,-1.604048589,-1.493546235,0.002826273,0.858208661,0.576922583,-0.238727978,-1.053490548,1.25018793,-1.623121436,1.973640651,1.508644629,0.670686406,0.56385257,-0.008009722,-1.307243895,-0.758701856,-0.096072195,1.151330038,-1.880954061,0.242087736,0.906858439,0.840958286,1.028585089,-0.386176824,0.276718644,-1.203242132,0.134031906,0.116149755,-2.110492654
aceclofenac,-20.20556441,-3.817566992,3.198186651,-3.694631443,-1.234000973,4.700063271,0.180867204,2.464715255,-2.738698231,-2.639431348,-0.484742515,-0.065877877,-2.281039852,-0.859386298,1.826496359,-2.853915417,-0.46027293,1.682616214,-2.672175028,0.889511352,1.80092486,-2.756960736,0.75701945,-0.173659291,1.691236277,-2.548907335,2.226409736,0.053313793,0.948426876,-0.806145415,-0.487175128,-1.085732168,-0.441797673,-0.441643636,0.965088166,-2.226509363,1.057041689,-0.289947962,0.443897396,0.085041769,-0.815088446,1.657686806,-0.137278037,0.480011276,-0.149986428,-1.231010533,0.925209565,1.584396237,-2.267394279,-0.94887843
alendronate,27.75065149,-10.00159431,2.758815934,-1.050318973,2.353962014,-0.190813455,1.314887737,9.825296514,-0.230838761,1.013003244,3.491096048,-2.697093337,-3.838276406,-3.412825808,-4.334071931,1.990847825,-0.124420357,1.706396407,0.667418859,11.38292075,2.315367419,7.47749849,3.245775399,0.267241822,6.411853617,2.33644804,0.336609754,3.865008272,-2.665053402,-0.333846019,-2.988999848,-3.379007774,2.394388377,1.009115054,-0.634234134,-2.883388858,-4.3013696,3.819057421,-1.451097047,-1.262343888,-0.221301062,-0.849956996,1.467379705,0.795301061,-0.580603532,-0.535006729,2.697689592,0.102320389,0.813111398,-0.244683443
aliskiren,2.194572561,-2.267429911,9.877866905,-6.857229391,-3.855954781,-7.414440985,-1.167374314,-3.490627238,2.280920601,1.381193331,-3.053750641,0.848463895,1.442213271,-0.449303343,-3.212963391,-1.076425696,1.756271817,0.015295722,-3.100734895,2.10010673,-1.193268979,-0.487152951,1.172111013,2.775775429,-1.126963743,0.011512275,1.371322092,0.895852094,0.3718398,-0.794678674,0.156060214,-1.998060805,2.003571725,-0.283641086,-0.102413258,-0.777155581,1.385059256,-1.545527191,-0.80698552,1.540827701,-0.225385374,0.426426274,2.1813778,0.124103142,-0.812122043,0.426958542,-1.895857259,-0.735674538,0.121002747,-1.174064285
amphetamine,-11.31816178,-11.2843903,-3.912845368,-2.168192689,12.71252159,2.529574626,6.295519514,-4.788188989,3.573827655,4.674899202,-3.824173905,0.620477255,-1.142065683,-2.288700416,-1.565016497,-0.194630592,-2.171580136,-2.328677658,-1.103010515,1.081414388,-2.354782305,0.237910675,-2.190845654,-1.925804766,-0.847226497,0.447933455,-1.668767427,-2.029461218,-1.78609911,-1.836379691,1.87887599,-2.678884787,0.417312436,-1.225168126,-1.334407639,0.904854351,-0.413485774,1.245777849,3.294073962,0.765116374,0.886386348,0.445275743,0.043077486,0.576133812,-0.5349183,1.063993827,2.114011525,-0.463074475,-0.016459795,-0.131757318
aspirin,-14.01308456,-2.209344487,9.462738187,-1.976161152,5.808970564,8.065791119,1.867908649,-3.683721132,-2.172464809,-2.000869878,-3.188361456,-1.333446648,-1.168872372,-3.81051778,1.289576702,-0.16068636,1.513588314,1.395677304,0.267973324,0.857624898,2.792382297,-0.891338119,0.85848903,-0.450917801,-1.708019659,0.479231729,0.786096801,0.447931502,0.770673178,-2.567477704,-0.994799614,0.15726313,1.734367786,0.045633751,-0.652914652,-2.544930464,-0.379727432,-1.389944136,-0.323223435,0.096108106,0.686302948,1.37071733,-0.707231515,-1.687200233,-0.223982155,-0.498459718,-0.940562756,0.995735873,-0.009651631,-0.770043834
benzonatate,10.66231804,-7.565670912,0.560996044,-4.192113367,-2.353468114,-3.808237831,-3.813328444,-0.792430098,-0.532954432,-0.722554636,-0.141377948,3.549831181,-2.388005443,-1.101151561,-0.825731433,-2.621261226,0.90338514,0.40602336,-1.245959908,-0.694637234,2.0524425,2.391298637,-1.933686887,2.241136952,-5.052052169,-0.002748025,-0.922111904,-0.071307348,-1.484092881,1.678149682,-1.275543928,1.978898112,2.126089375,-1.960495789,-0.731112165,1.097145815,1.355851239,0.743199818,-1.019766693,0.071584636,-1.929119629,0.656687243,0.516518876,-0.483506274,0.973098188,-0.645106974,0.408886568,0.347677408,-1.06062263,0.941131501
chlorcyclizine,-17.63395969,-1.44549179,-14.25823263,-0.701445906,5.473191535,2.171875396,-2.059680238,3.179257587,-0.180303993,-1.177188981,-1.638480337,-1.717301975,1.908463213,6.056493969,2.354903004,3.114787987,-1.318051975,2.045998141,-3.69922379,2.392914378,0.060655508,-1.465855718,0.28399888,1.716270642,-2.425191673,0.738302557,-1.243988203,-0.496297798,-0.900349884,1.66532792,0.665907348,1.285727054,0.583303482,1.194352305,-1.347671313,1.224918592,-0.634584262,1.228900096,-0.581837876,0.995794464,-0.719942968,1.452867397,-1.350805711,-1.00202133,0.144862874,1.049712186,1.33278722,1.893849368,0.291337669,0.335778584
deferoxamine,24.88976501,-8.223082639,3.276245511,-9.528506266,-4.354328192,0.98605461,-3.26360935,2.145212332,2.161498704,1.549035643,2.588919459,1.425366801,-5.74705811,-0.555958233,-1.496729213,-3.435085623,-0.816567333,0.302868078,1.130717051,0.358701448,2.43003832,-0.368476887,1.65014059,3.176617749,-4.259347107,2.369804151,-0.947110211,-0.346760478,-0.964854845,0.082029672,0.051533853,2.293165761,2.787078859,0.005324094,0.328080698,0.465564247,0.910972518,0.396788341,-0.105646599,1.809201423,1.532867638,1.327211221,-1.32051016,2.325773406,1.077195354,2.600725064,2.200025957,1.188007175,0.649187499,-1.045659069
entacapone,4.512608966,-1.596199292,10.71329489,3.297556041,-0.44075232,-2.642394989,-1.551144105,0.316725865,-0.580605189,-0.807754541,2.045748569,-2.660953111,-3.250328779,-1.197944322,0.824696699,1.708396371,2.390731843,0.953964509,4.17436314,-0.752451348,0.221431612,-1.771108496,3.801966899,-0.770903808,-0.416791642,-0.688961278,-1.398450959,-0.358934729,3.160355525,1.125311122,1.748807761,0.505866953,-3.341588444,-3.094317882,-3.071663492,-0.007520264,-2.648714138,-0.243747316,0.295515933,2.557056742,-0.842471806,-2.148441849,0.693501009,-1.07883256,1.556857353,-2.846851116,-0.778960757,-1.23260964,-0.581563853,1.229887787
finasteride,14.62097876,15.55529959,-0.02082959,-1.542926841,6.048321854,-0.603847316,-1.834761856,-6.625058885,-0.832705468,-2.486927563,5.434083518,1.725273311,2.024345916,-2.028552739,-0.644361499,-0.725669949,-3.263696074,1.784177964,-1.148524568,-0.116782672,-1.742824514,0.954933583,2.059480492,0.703098699,0.651574526,-1.83163774,-0.369141255,0.849643578,-0.296236056,0.86773121,-1.889743524,-0.458806412,0.280629066,-0.427704591,-0.375967181,0.191037841,1.285379079,0.802729811,-0.716903592,-0.136950879,-0.764389797,-0.785230117,-0.899203465,1.141877974,-0.696068689,0.469248881,-0.308274858,0.549617103,1.652866614,-1.249235539
fluorouracil,16.58350491,-4.496854607,-1.071982167,11.55412724,-2.011713595,5.142065873,-0.84875994,-2.645342168,0.077912725,2.640020057,4.499763367,-1.109594549,-2.219628275,-2.067014537,-1.244673292,5.617145475,1.890888385,0.459147059,-4.610930764,-3.124712293,0.006994359,1.289961791,4.119822515,-3.530731398,-2.573323569,-1.274838016,1.439944793,-0.735528237,-0.805872898,-1.467290992,-1.606146901,0.840013595,-0.093811236,1.796696631,-1.140658259,-0.465990372,1.757048885,0.701977115,-0.40546152,-0.850987282,-0.132139927,1.405435253,1.933911668,-2.789194109,-0.666052906,1.913737943,-1.483272026,2.008421375,0.644120826,0.134856951
fospropofol,0.381859794,-5.116309861,4.839146276,2.393700727,3.851852576,-6.29980131,1.305629194,-7.240402728,0.887900068,1.111041243,-2.454785617,-1.216274129,1.003370219,1.301772342,-0.920449532,2.979397302,1.1568388,0.927186411,-3.005333405,-0.650051124,1.149095627,-0.25904998,0.108479777,0.831510301,0.881305395,-0.621680346,-0.312138956,0.18101066,0.853816531,-0.898441409,0.835092226,-1.271058084,2.539110861,-1.677186137,2.086101959,-1.09077092,-2.805343654,-1.24651258,-2.881577364,-2.558666533,0.524976365,-0.699148828,1.239380983,0.52360643,-1.440903005,0.238946205,0.390437206,-0.960277628,-2.183222893,-0.749655129
ketamine,-9.45781488,5.178953616,-5.121968012,4.211339529,8.004618984,2.557462955,-1.825571222,-2.545497154,1.997729289,0.456405368,-1.071753328,2.123751913,-4.311974718,0.228353028,1.129554731,0.399967097,-0.502125214,0.543649292,-1.433235636,0.691908934,1.580159009,-1.973639604,0.085288935,0.710743978,0.734664282,-1.698535323,0.12121721,0.669301545,-0.740662812,0.984953078,-0.328091511,0.516060087,0.462965844,1.766618908,0.736743148,0.921090685,-0.521777985,1.104371273,-0.741030627,1.114814167,2.6981766,1.392321823,1.364321111,-0.839173446,-0.574122523,-0.729864079,-0.632398975,-0.013656651,-0.049719392,-1.017010966
metformin,28.50349427,-11.18730601,-1.024574948,0.216120377,3.618587232,2.309428465,-5.031974044,-4.937226002,-3.442261401,-0.641322298,-0.125991331,-0.626638714,1.487718785,3.752321697,2.470776686,-2.589131102,1.018697383,-7.272006906,3.732231717,0.224472509,-1.849169952,-0.005911157,2.259688327,-0.694681065,2.763658407,1.090460692,-4.650135289,-1.090383654,-3.692131792,-0.749738525,1.630648147,-0.285022802,0.888686329,1.412039886,-1.95767915,-2.132131419,1.286271299,-3.22253997,-0.748552417,3.518431749,-1.687940094,-0.418052884,0.071578257,-1.842529319,-0.452927803,2.308792833,-0.484316702,1.022374145,-0.823272317,-0.456736575
metronidazole,12.62722281,-5.457553617,4.278074545,8.038382715,2.131909385,-0.659933349,-0.537697028,3.688834507,-1.129029175,6.966553418,4.125730569,-1.007208374,2.244512766,0.004615972,1.017491326,4.005737381,0.646233792,4.034326634,3.250798668,-0.330343016,2.451798221,-1.655331506,-3.338072531,-2.117694405,-1.366877343,-1.067602421,0.71631481,2.220451595,8.201876628,1.251755916,1.483687292,-1.177986798,-1.656697945,-1.46579554,-3.712016076,1.162743657,-3.108549819,-2.160296439,0.690770704,3.249126922,-2.135966417,-0.725108143,-0.080759857,0.877984506,2.785505588,-0.724364102,2.501632415,-4.469564067,-2.635459977,1.779906005
mitomycin,8.672871511,7.588319907,5.514276653,2.862583044,-5.082176354,1.910747979,-0.117651409,-2.553182121,-4.896331029,3.594011221,0.26571215,-1.076403181,0.201741497,0.09496297,1.02573921,0.739806647,3.577542386,-2.272108155,-2.537445332,-0.02856908,-1.418038213,0.122152831,-0.31803841,-1.221026709,2.871776158,0.458399412,-1.590248229,-0.574130019,-2.56335284,0.356742689,0.909370211,0.734834514,1.372720969,-0.59100492,-0.590136001,0.309715015,1.243364678,-0.81149057,0.371211467,1.313004229,-0.243261709,0.3921937,-0.595008729,1.2569694,1.438174741,-0.001560028,1.360672575,-0.700792634,0.614692464,0.713842559
