DILIrank_ID,Human Intestinal Absorption,Blood Brain Barrier,Caco-2 permeable,P-glycoprotein substrate,P-glycoprotein inhibitor I,P-glycoprotein inhibitor II,Renal organic cation transporter,CYP450 2C9 substrate,CYP450 2D6 substrate,CYP450 3A4 substrate,CYP450 1A2 substrate,CYP450 2C9 inhibitor,CYP450 2D6 inhibitor,CYP450 2C19 inhibitor,CYP450 3A4 inhibitor,CYP450 inhibitory promiscuity,hERG inhibition (predictor I),hERG inhibition (predictor II),Ames test,Carcinogenicity,Biodegradation,Rat acute toxicity(LD50-mol/kg)
captopril,0.97,0.6467,0.8867,-0.6276,-0.8448,-0.7415,-0.8073,-0.7898,0.8918,-0.6293,-0.9045,-0.9102,-0.9537,-0.9025,-0.9049,0.08975,0.09604,-0.9118,-0.8164,-0.9434,-0.6577,1.7403
carvedilol,0.9706,-0.6814,-0.6308,0.8552,-0.8729,-0.6521,-0.5405,-0.7517,0.8918,0.5408,0.524,-0.8496,-0.7274,-0.5676,-0.6352,0.06048,0.05725,0.8889,-0.8261,-0.9692,-0.963,2.4566
cefaclor,-0.8839,-0.9817,-0.8239,0.6569,-0.9413,-0.9955,-0.9369,-0.8314,-0.8361,-0.5597,-0.9046,-0.907,-0.9236,-0.9026,-0.831,0.09193,0.09966,-0.85,-0.6676,-0.8489,-1,1.296
cefadroxil,-0.692,-0.9966,-0.8634,0.7944,-0.9106,-0.99,-0.9398,-0.8156,-0.8285,-0.5,-0.9045,-0.9071,-0.9231,-0.9025,-0.8421,0.0873,0.09939,-0.8295,-0.6606,-0.881,-0.9564,1.529
cefazolin,0.5119,-0.987,-0.7891,0.7863,-0.8663,-0.9603,-0.8574,-0.7588,-0.818,-0.5161,-0.8949,-0.8746,-0.9178,-0.8363,-0.9377,0.06362,0.08898,-0.8711,-0.6675,-0.8876,-0.7464,2.2215
cefdinir,-0.7692,-0.9659,-0.7205,-0.5185,-0.9298,-0.9165,-0.8919,-0.8676,-0.8203,-0.5821,-0.7603,-0.8303,-0.894,-0.8044,-0.8436,0.0953,0.09878,-0.8964,-0.6686,-0.8339,-0.9925,1.8801
cefepime,-0.9819,-0.9332,-0.6669,0.9066,-0.7965,-0.5353,-0.7455,-0.8806,-0.8068,0.6023,-0.7233,-0.736,-0.8741,-0.6986,-0.8378,0.08854,0.09015,-0.734,-0.6625,-0.9051,-0.6571,2.3513
cefoperazone,0.5526,-0.9886,-0.7049,0.946,-0.8782,-0.9759,-0.8099,-0.7919,-0.8101,0.5899,-0.8022,-0.7458,-0.8502,-0.7271,-0.869,0.06906,0.08021,0.557,-0.6584,-0.9099,-0.6674,2.4703
cefotaxime,-0.6285,-0.9877,-0.761,0.7271,-0.9091,0.5397,-0.8465,-0.8527,-0.8222,-0.5,-0.8014,-0.812,-0.8945,-0.7749,-0.7505,0.09174,0.09873,-0.8723,-0.8513,-0.8653,-0.9931,1.7964
cefprozil,-0.8478,-0.9962,-0.8353,0.7853,-0.9315,-0.9889,-0.9264,-0.8214,-0.8324,0.5102,-0.8866,-0.8768,-0.9196,-0.8825,-0.8724,0.08149,0.09935,-0.7516,-0.6562,-0.8849,-0.9584,1.605
ceftazidime,-0.8406,-0.9857,-0.7235,0.8593,-0.8782,0.6684,-0.8311,-0.8404,-0.8155,0.5897,-0.8112,-0.7396,-0.8758,-0.7009,-0.8354,0.07222,0.09938,-0.659,-0.7979,-0.8252,-0.9951,1.6048
ceftriaxone,-0.952,-0.9748,-0.8957,0.726,-0.8942,0.5293,-0.8024,-0.7943,-0.8172,0.5374,-0.7538,-0.7088,-0.8666,-0.7034,0.6432,0.5509,0.09865,-0.6145,-0.7336,-0.8392,-0.9968,2.1681
cefuroxime,0.6504,-0.9863,-0.7051,0.7253,-0.8621,-0.8383,-0.8688,-0.8686,-0.8196,0.5051,-0.6957,-0.7771,-0.8707,-0.7064,-0.8308,0.08916,0.09724,-0.8292,-0.7525,-0.8816,-0.9759,1.6593
cephalexin,-0.7537,-0.996,-0.8956,0.786,-0.9033,-0.9921,-0.9485,-0.8011,-0.8308,-0.5289,-0.9242,-0.9251,-0.9359,-0.922,-0.831,0.09303,0.09971,-0.8686,-0.6834,-0.8861,-0.9812,1.2715
cetirizine,0.6863,0.7576,-0.5879,0.7862,0.7364,-0.7624,-0.5232,-0.8408,-0.9116,-0.7,-0.9045,-0.907,-0.8885,-0.9025,-0.9465,0.06917,0.0866,0.6517,-0.7815,-0.9426,-0.9974,2.6841
chlordiazepoxide,1,0.9758,0.5868,0.6705,-0.521,-0.7434,-0.5502,-0.6991,-0.9116,0.7408,0.7564,-0.6038,-0.7862,-0.5,0.7067,0.6372,0.09198,-0.8828,-0.593,-0.7108,-1,2.852
chloroquine,0.9939,0.7421,0.5804,0.8,0.622,0.7773,0.6046,-0.8422,0.8804,0.6009,-0.8586,-0.9071,-0.9218,-0.9025,-0.8308,0.05496,0.06959,0.8293,0.9106,-0.8374,-1,2.9547
chlorothiazide,0.9119,-0.9506,-0.7368,-0.706,-0.8482,-0.8381,-0.8177,-0.755,-0.8379,-0.6308,-0.9045,-0.9071,-0.923,-0.9382,-0.8901,0.08658,0.09654,-0.9352,-0.9132,-0.7792,-1,1.5023
chlorpromazine,0.9757,0.9795,0.8867,0.787,0.7164,0.8387,0.7557,-0.7617,0.8919,0.6477,0.9305,-0.9071,0.9422,0.5512,-0.9375,0.6601,0.09536,0.787,-0.9133,-0.9309,-1,3.3196
chlorpropamide,0.9969,0.8087,-0.6198,-0.6087,-0.9009,-0.9533,-0.8747,0.5553,-0.8806,-0.7042,-0.9044,-0.9071,-0.9231,-0.9026,-0.9592,0.06454,0.09072,-0.9306,-0.9133,-0.7685,-0.9206,2.1413
cimetidine,0.9855,-0.6782,-0.6358,0.7887,-0.8781,-0.8382,0.7233,-0.8048,-0.9116,-0.5795,-0.9045,-0.907,-0.9231,0.5773,-0.8309,0.09575,0.07983,-0.8745,-0.837,-0.9579,-1,1.7341
citalopram,0.9966,0.9729,0.6099,0.7597,-0.6361,0.9789,0.6993,-0.8401,0.8919,0.7407,-0.9045,0.8949,-0.5054,0.8994,-0.8309,0.5223,0.07735,0.8994,-0.7602,-0.7452,-1,2.9054
clonazepam,0.9946,0.9718,0.5313,0.5594,-0.8474,-0.9157,-0.8179,-0.7777,-0.8934,0.7295,0.7646,0.5213,-0.8271,0.7441,0.5565,0.7255,0.09821,-0.8734,-0.6778,-0.6417,-1,1.6422
clopidogrel,1,0.9847,0.5777,0.6664,0.6556,0.5558,0.6368,-0.7407,-0.9116,0.6339,0.724,-0.5223,0.5712,0.8071,-0.7389,0.9188,0.07548,-0.6329,-0.7112,-0.9597,-0.9911,2.4887
cyclobenzaprine,0.9941,0.9512,0.8867,0.7567,0.8563,0.6447,0.7955,-0.7826,0.8918,0.7501,0.7324,-0.9071,0.8933,-0.9025,-0.9158,0.06955,0.07531,0.6767,-0.9132,-0.8127,-0.8727,2.9697
cyclophosphamide,0.9722,0.971,-0.5451,-0.71,-0.779,-0.9797,-0.8125,-0.7856,-0.5884,0.5461,-0.9045,-0.9071,-0.9232,-0.9026,-0.9232,0.09737,0.8419,-0.8735,0.9146,-0.8727,-0.9511,3.3855
cyproheptadine,1,0.986,0.8038,0.8598,0.8563,-0.5315,0.8303,-0.8127,-0.6719,0.6092,-0.9046,-0.9082,0.8932,-0.9025,-0.902,0.05433,0.05429,0.7423,-0.9132,-0.9511,-0.8349,2.9576
daptomycin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dasatinib,0.9852,-0.507,-0.5638,0.6562,0.5371,0.5425,-0.7288,-0.7061,-0.8152,0.5704,-0.5612,0.8008,-0.8358,0.574,0.7295,0.8343,0.08538,0.718,-0.7185,-0.7308,-0.9863,2.4772
desloratadine,1,0.965,-0.5121,0.7758,0.6694,-0.794,0.6979,-0.8554,-0.9116,-0.5634,0.7786,-0.738,-0.7377,-0.7837,-0.8332,0.6083,0.07382,0.8016,-0.6514,-0.9367,-1,3.037
desvenlafaxine,0.9772,0.7722,0.8404,0.6918,-0.7835,0.5921,-0.5894,-0.7837,0.7753,0.6997,-0.6816,-0.757,0.6334,-0.7811,-0.8646,0.08888,0.06046,0.5603,-0.8084,-0.7648,-0.9927,2.4429
dexlansoprazole,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dexmethylphenidate,0.9941,0.9663,0.6564,0.5466,-0.7964,-0.9601,0.532,-0.7897,-0.9116,-0.5985,-0.592,-0.897,-0.5245,-0.9265,-0.8539,0.09328,0.08466,-0.7491,-0.9133,-0.9648,-0.5759,2.7718
disopyramide,0.9529,0.9508,0.557,0.5492,-0.8677,-0.8535,0.5702,-0.7975,-0.9116,0.6906,-0.9045,-0.9071,-0.9231,-0.9026,-0.8236,0.08626,0.0996,0.6168,-0.8258,-0.8873,-1,2.9764
donepezil,0.9966,0.9953,0.7742,0.7721,0.7641,0.8202,0.7696,-0.8465,0.8919,0.7202,0.5072,-0.8189,0.8684,-0.8356,-0.7411,0.6138,0.5386,0.8095,-0.6441,-0.9528,-0.9145,3.0123
doxepin,0.9931,0.9381,0.8108,0.8147,0.8147,0.8214,0.7883,-0.7846,0.8919,0.7475,0.9107,-0.9071,0.8932,-0.9026,-0.917,0.06362,0.5346,0.6959,-0.9133,-0.8322,-0.8461,3.2478
doxorubicin,-0.8092,-0.9951,-0.799,0.7861,-0.8782,-0.8382,-0.9053,-0.8042,-0.9116,0.5888,-0.9045,-0.9209,-0.9231,-0.9025,-0.831,0.08911,0.09752,-0.7195,0.9198,-0.9534,-0.9672,2.6644
doxycycline,0.85,-0.9881,-0.8706,0.699,-0.8038,-0.8628,-0.9562,-0.8008,-0.9116,0.6551,-0.9045,-0.9144,-0.9293,-0.9099,-0.8567,0.08086,0.09946,-0.7466,-0.9132,-0.8632,-0.9941,2.3159
enalapril,0.7428,-0.9659,-0.8956,0.7691,-0.6681,-0.5136,-0.8442,-0.8632,-0.9116,-0.5696,-0.9125,-0.9154,-0.9231,-0.9025,-0.8309,0.06825,0.09719,-0.7456,-0.9383,-0.9216,-0.8686,1.8269
escitalopram,0.9966,0.9729,0.6099,0.7597,-0.6361,0.9789,0.6993,-0.8401,0.8919,0.7407,-0.9045,0.8949,-0.5054,0.8994,-0.8309,0.5223,0.07735,0.8994,-0.7602,-0.7452,-1,2.9054
estradiol,1,0.8917,0.8867,0.7058,-0.9147,-0.9403,-0.8008,-0.727,-0.801,0.7132,0.9106,-0.939,-0.9574,-0.9025,-0.8309,0.07887,0.08647,0.6624,-0.9198,-0.8829,-0.9746,2.2272
etoposide,0.836,-0.9609,-0.5234,0.7019,-0.8005,-0.8381,-0.8412,-0.8228,-0.9116,0.6134,-0.9045,-0.6884,-0.8392,-0.529,-0.8309,0.5576,0.09847,-0.8734,-0.9132,-0.9325,-0.9467,2.9588
famotidine,0.9156,0.9382,-0.8957,-0.5839,-0.9044,-0.8701,-0.6802,-0.7898,-0.9115,-0.7558,-0.9045,-0.9071,-0.9231,-0.9025,-0.8309,0.09297,0.08366,0.6481,-0.5827,-0.9182,-0.9324,1.9523
felodipine,0.9878,-0.83,0.8867,0.5149,0.8563,-0.8383,-0.8664,-0.8357,-0.9116,0.6954,0.9106,0.8948,-0.9232,0.8994,0.7959,0.9304,0.09455,-0.8734,-0.7849,-0.7511,-0.9527,2.4526
flecainide,0.9856,0.8605,0.8867,0.7773,0.5307,-0.7716,-0.6687,-0.8921,0.8918,-0.5957,0.9106,-0.6853,-0.6556,0.5307,-0.8309,0.05538,0.09409,0.8474,-0.672,-0.8821,-0.9968,2.568
fluoxetine,1,0.983,0.8867,0.5899,0.8565,0.5459,0.5633,-0.7475,0.8918,0.5754,0.9107,-0.907,0.8932,0.8993,0.7959,0.7149,0.6058,0.8467,-0.7105,-0.8089,-0.9868,2.6048
flurazepam,1,0.9898,0.6115,0.8553,0.9455,0.6624,0.6523,-0.7716,-0.9116,0.7794,0.5194,-0.7112,-0.5469,0.5082,0.6347,0.6231,0.09528,0.7183,-0.9132,-0.7597,-1,2.5654
fosinopril,0.9532,-0.667,-0.6561,0.6165,0.7161,-0.6774,-0.812,-0.7028,-0.8128,0.6729,-0.8913,-0.7438,-0.9004,-0.5725,-0.7303,0.06376,0.09534,-0.5918,-0.7141,-0.8025,-0.8102,2.8211
glimepiride,0.986,0.7322,-0.6809,0.7501,-0.6556,0.6124,-0.8241,0.5661,-0.9116,-0.5978,-0.9045,0.8949,-0.9231,-0.9025,-0.8309,0.08599,0.07714,-0.8263,-0.6392,-0.7301,-0.68,2.4158
glipizide,0.9262,0.5599,-0.7025,0.5326,-0.7469,-0.9302,-0.8322,0.5731,-0.9116,-0.719,-0.9501,0.8949,-0.9231,-0.9025,-0.8309,0.08682,0.09118,-0.8539,-0.7745,-0.826,-0.9703,2.1662
haloperidol,1,0.9465,0.6023,0.6673,0.8563,0.8137,0.6058,-0.8355,0.8919,0.5796,-0.9045,-0.9207,0.9197,-0.9248,0.6899,0.07933,0.05,0.7474,-0.9133,-0.8769,-1,3.4367
hydralazine,0.9854,0.9487,0.8867,-0.686,-0.9478,-0.9826,-0.8279,-0.8971,-0.9116,-0.7467,0.9106,-0.9071,-0.9231,-0.9025,0.526,0.05294,0.09253,-0.8589,0.9107,-0.7719,-1,3.2187
hydrochlorothiazide,0.9202,-0.9659,-0.8956,-0.6533,-0.8624,-0.8688,-0.8416,-0.7664,-0.8333,-0.6217,-0.9401,-0.9071,-0.9252,-0.9025,-0.9569,0.09036,0.09576,-0.9135,-0.9133,-0.7986,-0.9964,2.0666
hydroxychloroquine,0.9892,0.5602,-0.5154,0.8348,-0.7297,0.5106,-0.5742,-0.8239,-0.9117,-0.5384,-0.5864,-0.8457,-0.6111,-0.8782,-0.6287,0.07058,0.06798,0.7173,0.6907,-0.837,-1,2.6348
ifosfamide,0.9807,0.9736,-0.5411,-0.7098,-0.6204,-0.9617,-0.8135,-0.7674,-0.9116,0.5922,-0.9045,-0.9071,-0.9231,-0.9025,-0.8835,0.09723,0.8985,-0.8224,0.9108,-0.8903,-0.7807,3.2294
imipramine,0.9822,0.9865,0.8867,0.7684,0.8662,0.6205,0.8541,-0.7799,0.9532,0.6718,-0.7583,-0.9089,0.9017,-0.9304,-0.8309,0.08399,0.09172,0.7771,-0.9132,-0.9329,-0.9819,3.0187
irbesartan,1,0.9271,-0.5679,0.7046,0.639,-0.6458,-0.5091,-0.6401,-0.9115,0.5749,-0.6782,0.5928,-0.7584,0.6619,0.796,0.6192,0.09171,-0.7728,-0.5238,-0.7492,-1,2.7762
irinotecan,0.969,0.6284,-0.6065,0.7861,0.7092,-0.5337,-0.8178,-0.8174,-0.9115,0.7407,-0.8564,-0.7377,-0.7779,-0.6625,0.8295,0.5081,0.09457,0.5413,-0.6977,-0.8045,-0.9956,2.796
isradipine,0.9965,-0.8439,0.8867,0.5855,0.9322,0.8669,-0.884,-0.8522,-0.9116,0.6631,0.9107,0.8949,-0.9231,0.8994,0.796,0.8557,0.08699,-0.6895,-0.5158,-0.8043,-0.9747,2.396
ivermectin,0.8146,-0.549,-0.8192,0.8771,0.805,0.8192,-0.7384,-0.8877,-0.886,0.7714,-0.9129,-0.8366,-0.928,-0.8793,-0.7957,0.08073,0.09471,-0.5536,-0.8295,-0.9622,-0.9759,3.5285
lansoprazole,0.9972,0.7007,0.8866,-0.547,0.5357,-0.8692,0.5521,-0.7826,-0.8659,0.6771,0.9106,-0.9071,0.8932,0.8993,0.7959,0.8768,0.08777,-0.8734,-0.5858,-0.7944,-1,1.8997
leuprolide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
levetiracetam,0.988,0.9821,-0.6114,0.5137,-0.5612,-0.8786,-0.7024,-0.8801,-0.8184,-0.5191,-0.9394,-0.7603,-0.9471,-0.8459,-0.9669,0.09502,0.09206,-0.8735,-0.8783,-0.9094,-0.9305,2.1707
levothyroxine,0.7212,-0.6886,-0.653,-0.5321,-0.9175,-0.9709,-0.8891,-0.8309,-0.9116,-0.6847,-0.5924,-0.7037,-0.923,-0.9025,-0.831,0.08459,0.09697,-0.8508,-0.7591,-0.9148,-0.9693,2.7082
linezolid,1,0.9363,0.8866,0.5881,0.7599,-0.6478,-0.7469,-0.7898,-0.9116,0.5904,-0.7811,-0.8174,-0.8112,-0.5664,-0.7563,0.5544,0.07883,0.6297,-0.6839,-0.8916,-0.9895,2.4938
lisinopril,0.6426,-0.8815,-0.7605,0.6515,-0.9512,-0.969,-0.8574,-0.8793,-0.7622,-0.725,-0.8999,-0.9708,-0.9653,-0.8266,-0.907,0.09821,0.09641,-0.8708,-0.9133,-0.9389,-0.6844,1.8723
loracarbef,-0.6242,-0.9659,-0.8958,0.7255,-0.89,-0.9848,-0.8905,-0.8338,-0.8339,0.5199,-0.82,-0.8491,-0.888,-0.7748,-0.6813,0.09341,0.09752,-0.8654,-0.6788,-0.929,-0.9959,2.1829
losartan,1,-0.7812,-0.8957,0.6993,-0.8782,0.5309,-0.5689,-0.6839,-0.9115,-0.6226,0.5514,-0.5423,-0.8102,0.6288,0.796,0.7049,0.5781,0.8084,-0.5382,-0.6595,-1,2.6055
mefloquine,0.9959,0.9445,-0.5753,0.6796,-0.7395,0.5419,-0.6446,-0.8711,-0.9116,-0.6524,0.9107,-0.9071,0.8931,-0.9026,-0.8533,0.09163,0.09035,0.8204,-0.809,-0.9437,-1,2.9133
melphalan,0.9523,-0.6073,0.5,0.5,-0.983,-0.9192,-0.811,-0.8457,-0.7432,-0.7553,0.779,-0.9348,-0.9231,-0.9193,0.7959,0.09863,0.08187,-0.8488,0.9108,-0.7873,-0.9746,3.9179
memantine,0.9939,0.9823,0.6082,-0.6403,-0.82,-0.7555,-0.7774,-0.8213,-0.6153,-0.5319,-0.9327,-0.9281,-0.872,-0.9025,-0.8309,0.06795,0.09839,-0.6818,-0.6945,-0.7426,-0.9633,2.3455
mesalazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
metaxalone,1,0.9747,0.5076,-0.7072,-0.8309,-0.906,-0.8464,-0.8154,-0.7182,-0.5649,0.6863,-0.7448,-0.7733,-0.6471,-0.911,0.797,0.09319,-0.913,-0.6074,-0.9312,-0.9544,2.425
methazolamide,0.7104,0.8117,-0.6196,-0.8509,-0.9245,-0.8896,-0.8909,-0.6189,-0.8512,-0.6898,-0.9045,-0.6861,-0.9231,-0.9025,-0.8308,0.08681,0.09942,-0.9021,-0.7032,-0.7679,-0.9138,2.2388
methylphenidate,0.9941,0.9663,0.6564,0.5466,-0.7964,-0.9601,0.532,-0.7897,-0.9116,-0.5985,-0.592,-0.897,-0.5245,-0.9265,-0.8539,0.09328,0.08466,-0.7491,-0.9133,-0.9648,-0.5759,2.7718
methylprednisolone,0.9911,0.9484,-0.6404,0.7812,-0.7489,-0.604,-0.769,-0.8415,-0.9115,0.7582,-0.9473,-0.907,-0.9513,-0.9026,-0.8309,0.09167,0.09459,-0.5985,-0.9337,-0.9529,-0.9492,2.0025
metoclopramide,0.979,0.9713,0.8866,0.7687,-0.8782,-0.8783,-0.7276,-0.8602,0.8918,0.6375,0.9107,-0.9071,0.8931,-0.9025,-0.9099,0.06223,0.08367,0.8579,-0.5378,-0.6142,-1,2.6332
metoprolol,0.9854,-0.8426,0.6895,0.7317,-0.8182,-0.8382,-0.8418,-0.81,0.8918,-0.6527,-0.7018,-0.8691,-0.7909,-0.9555,-0.9476,0.09897,0.08368,-0.8202,-0.9163,-0.9387,-0.8544,1.918
montelukast,0.9947,0.9311,0.5428,0.6839,-0.8863,-0.9154,-0.8395,-0.6967,-0.9116,0.7284,-0.6266,-0.7177,-0.8436,-0.5777,-0.6759,0.05515,0.0985,-0.7932,-0.7532,-0.9126,-1,2.6488
moxifloxacin,0.9794,-0.9597,-0.6093,0.8607,-0.7564,-0.7181,-0.7318,-0.8018,-0.8247,-0.5756,-0.7417,-0.7735,-0.8359,-0.7401,-0.8811,0.05536,0.08092,-0.6461,0.6227,-0.9038,-1,2.3267
mycophenolate mofetil,0.8938,0.8594,0.5904,0.8908,0.8381,0.8061,0.5379,-0.8528,-0.602,0.7646,-0.6878,-0.9155,-0.7684,-0.9122,-0.8316,0.08664,0.771,-0.7653,-0.6484,-0.953,-0.658,3.0412
nelarabine,0.9776,0.8171,-0.8263,-0.5664,-0.9525,-0.9667,-0.929,-0.8604,-0.8369,-0.5,-0.8729,-0.9149,-0.937,-0.9352,-0.9568,0.09794,0.09497,-0.8711,-0.8799,-0.9252,-0.9723,1.9319
nelfinavir,0.7472,-0.9659,-0.7148,0.9332,0.8121,0.7572,-0.8178,-0.7482,0.8918,0.7408,-0.9085,-0.7994,-0.8071,-0.6335,0.5465,0.08977,0.09786,0.785,-0.8008,-0.8547,-1,2.4704
nizatidine,0.9572,0.5,-0.589,0.8357,-0.8947,-0.8861,-0.7832,-0.8108,-0.6721,-0.5916,-0.9045,-0.9072,-0.9231,-0.9025,-0.8508,0.07826,0.6244,-0.8734,-0.6129,-0.9182,-0.9295,2.435
olanzapine,0.9645,0.9652,0.5993,0.8524,0.6888,0.7204,0.7715,-0.7493,0.8918,0.5421,0.6454,-0.6914,0.608,0.572,-0.9526,0.707,0.09483,0.7569,-0.7009,-0.9369,-1,2.6972
olsalazine,0.8502,0.6279,-0.6449,-0.7433,-0.8628,-0.9525,-0.8844,-0.7774,-0.8748,-0.6636,-0.8006,-0.7804,-0.9047,-0.8638,-0.8309,0.08912,0.09506,-0.9453,-0.9132,-0.5546,-0.8701,1.4882
omeprazole,0.9968,-0.6326,0.8867,-0.5573,0.6622,-0.968,-0.542,-0.7838,0.6175,0.6901,0.7505,-0.907,-0.9231,0.8994,0.796,0.7895,0.0719,-0.8977,-0.5692,-0.8318,-0.9778,2.2254
ondansetron,0.9941,0.9882,0.8867,0.7019,0.5833,0.8807,0.7955,-0.7456,0.8918,0.647,0.9107,-0.9071,0.8932,-0.9026,-0.8309,0.5954,0.07054,0.7926,-0.5463,-0.9676,-0.9884,2.4555
paclitaxel,0.914,-0.9748,-0.8957,0.8345,0.5509,-0.7309,-0.9349,-0.837,-0.9116,0.7278,-0.9045,-0.9071,-0.9231,-0.9025,-0.8309,0.08937,0.09978,-0.7982,-0.9132,-0.9158,-0.9491,2.4391
pantoprazole,0.9935,-0.5777,0.7262,-0.6127,0.5587,-0.9198,-0.6285,-0.84,-0.8683,0.7254,0.7639,-0.8054,-0.7308,0.7877,-0.7258,0.903,0.09228,-0.8734,-0.5527,-0.8108,-0.9972,2.3466
paroxetine,1,0.9869,0.5195,0.6555,0.8564,0.6771,0.5222,-0.9265,0.8918,-0.6004,0.9107,0.8948,-0.9231,-0.9025,0.8298,0.8649,0.5554,-0.5879,-0.6722,-0.9046,-0.995,2.8239
phenelzine,0.9926,0.9405,0.6863,-0.6728,-0.9439,-0.9767,-0.6026,-0.9166,-0.5788,-0.8056,0.9107,0.8945,0.8932,0.8995,0.7961,0.07748,0.07405,-0.8735,0.6836,0.699,-0.8301,2.6507
prednisolone,0.9918,0.9383,-0.5096,0.7861,-0.7847,-0.8383,-0.7463,-0.8496,-0.9138,0.7407,-0.9406,-0.9072,-0.9418,-0.9253,-0.8902,0.09095,0.095,-0.584,-0.9132,-0.9597,-0.925,1.8914
prednisone,0.9918,0.9383,-0.5096,0.7861,-0.7847,-0.8383,-0.7463,-0.8496,-0.9138,0.7407,-0.9406,-0.9072,-0.9418,-0.9253,-0.8902,0.09095,0.095,-0.584,-0.9132,-0.9597,-0.925,1.8914
procainamide,0.9561,0.9675,0.666,0.7739,-0.9452,-0.9654,-0.7526,-0.8624,0.8919,-0.6306,-0.9046,-0.9384,-0.9231,-0.9606,-0.9238,0.08833,0.09454,-0.648,-0.7822,-0.5352,-0.9855,2.1133
prochlorperazine,0.9821,0.9781,0.7729,0.8537,0.817,0.8577,0.7615,-0.7702,-0.5179,-0.5346,0.9376,-0.907,0.9723,0.8994,-0.7676,0.8557,0.08165,0.786,-0.8999,-0.9456,-1,2.3496
progesterone,1,0.982,0.7724,0.5449,0.8841,0.6043,-0.6931,-0.847,-0.8795,0.7408,-0.9045,-0.9071,-0.9533,-0.6514,-0.8309,0.08203,0.07451,-0.7454,-0.9626,-0.9151,-0.9575,1.8041
promethazine,0.9832,0.9855,0.8867,0.8157,0.8408,-0.6473,0.5156,-0.7736,0.8918,0.5338,0.9107,-0.9341,0.8931,-0.9025,-0.8308,0.0567,0.09786,0.7661,-0.9133,-0.9088,-1,2.6959
propafenone,0.996,-0.958,-0.5433,0.8548,0.8565,0.874,-0.7204,-0.7897,0.8919,-0.5499,0.9106,-0.9071,0.8932,-0.9026,0.7066,0.08931,0.05383,0.8915,-0.8446,-0.8879,-0.803,2.3795
propofol,0.9955,0.9381,0.9153,-0.722,-0.9343,-0.9883,-0.9036,-0.7352,0.7838,-0.5667,0.9107,-0.907,-0.9368,-0.9026,-0.9196,0.07429,0.08987,-0.9087,-0.9282,-0.7195,-0.7808,2.2996
quinapril,0.5597,-0.9409,-0.8208,0.8895,0.7344,0.5869,-0.8258,-0.8594,-0.8412,0.5356,-0.8597,-0.6832,-0.8636,-0.6016,0.5347,0.5162,0.09763,0.7176,-0.9091,-0.9294,-0.9596,2.269
quinidine,0.9836,0.9382,0.8867,0.7863,0.8208,0.8387,0.762,-0.7898,-0.9116,0.5754,-0.9045,-0.9071,0.8931,-0.9026,-0.8309,0.07225,0.5884,0.538,-0.9133,-0.972,-1,3.0596
rabeprazole,0.9967,0.6469,0.6664,0.6179,0.5835,-0.9387,0.6194,-0.8265,-0.8623,0.7174,0.6677,-0.7734,-0.7875,0.6661,-0.6647,0.7243,0.5726,-0.8733,-0.5726,-0.8751,-0.939,2.4215
ramipril,0.9159,-0.8726,-0.8491,0.7263,-0.7002,0.6295,-0.8869,-0.8541,-0.8969,-0.5082,-0.9045,-0.907,-0.9304,-0.9025,-0.8309,0.05691,0.098,-0.7901,-0.9108,-0.9267,-0.8903,1.6732
ranitidine,0.9936,-0.8783,-0.5838,0.8527,-0.8782,-0.8893,-0.8177,-0.7702,0.7414,-0.5565,-0.9046,-0.9071,-0.923,-0.9025,-0.8308,0.07819,0.8628,-0.8734,-0.9132,-0.8077,-0.9249,2.0903
remifentanil,0.6136,0.9381,-0.5271,0.7345,0.8682,-0.6428,-0.7077,-0.8041,-0.8786,0.6963,-0.9355,-0.8788,-0.8838,-0.8201,-0.7827,0.07945,0.09589,0.6126,-0.7388,-0.8554,-0.9428,2.6994
repaglinide,0.9172,-0.7101,-0.5891,0.8145,0.6044,0.6868,-0.849,-0.8288,-0.9117,0.7019,-0.9206,-0.907,-0.9231,-0.9026,-0.9264,0.08682,0.09605,-0.5272,-0.8136,-0.8004,-0.919,2.4497
rifabutin,0.5507,-0.9921,-0.7072,0.9612,0.5415,0.6516,-0.8178,-0.819,-0.9116,0.745,-0.9046,-0.9071,-0.9231,-0.9026,-0.8308,0.08909,0.0946,0.5416,-0.6724,-0.9195,-0.9687,2.5143
risperidone,1,0.9925,-0.5057,0.6163,0.8564,0.9361,0.6491,-0.8235,0.8918,0.7407,-0.9046,-0.9071,0.8931,-0.9026,-0.82,0.8459,0.065,0.8062,-0.5302,-0.8204,-0.99,3.829
rivastigmine,1,0.9853,0.7001,-0.6571,-0.7919,-0.8756,-0.8406,-0.7993,-0.6659,0.5932,-0.609,-0.8928,-0.8384,-0.8734,-0.9545,0.08062,0.09355,-0.8986,-0.5279,-0.5858,-0.9463,3.4167
ropinirole,1,0.9971,0.6087,0.7604,0.5458,-0.8641,-0.602,-0.8593,-0.9116,0.6903,-0.9045,-0.9071,0.8932,-0.9025,-0.8309,0.06959,0.08959,-0.7066,-0.7302,-0.905,-0.9966,2.64
