DILIrank_ID, logP, logS, PhysiologicalCharge, HydrogenAcceptor, HydrogenDonor, PolarSurfaceArea(A2), RotatableBondCount, Polarizability(A3), NumberofRings, Refractivity(m3.mol-1),Bioavailability, Rule of Five, Ghose Filter, Veber's Rule, MDDR-like Rule, Water Solubility(mg/mL), pKa(StrongestAcidic), pKa(StrongestBasic)
thiotepa,-0.767534584,0.858895307,-0.172271491,-0.246264513,-0.488289538,-0.564312525,-0.249730644,-0.47644097,0.356439996,-0.455217765,0.591290166,0.719701606,-1.019692467,2.136794673,-0.492152957,0.026298167,-1.35729773,-0.710293729
valdecoxib,0.737561759,-0.570520019,-0.172271491,-0.246264513,-0.247332914,0.037384331,-0.249730644,-0.063293823,0.356439996,-0.03447974,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.146962334,0.466891742,-0.576365936
verapamil,1.650175732,-1.152874411,0.91273667,0.31864897,-0.488289538,-0.136044105,0.868140942,0.545586748,-0.19512017,0.558935409,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147541295,0.399981317,1.146094291
vitamin a,2.199655349,-0.888167869,-0.172271491,-0.622873502,-0.247332914,-0.476974464,-0.026156327,0.082666515,-0.746680336,0.129037451,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147473005,1.590282556,-1.063714294
acamprosate,-1.708817059,1.028307494,-1.257279651,-0.057960018,-0.006376289,0.016173659,-0.137943485,-0.508808744,-1.298240502,-0.601405352,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.205089376,-1.498161782,-0.741915569
acebutolol,-0.165496047,-0.19993086,0.91273667,0.130344476,0.234580335,0.048847451,0.532779466,0.142821716,-0.746680336,0.091283671,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.144388341,1.144799992,1.140513966
alfuzosin,0.116410887,-0.094048243,0.91273667,0.695257959,-0.006376289,0.237326106,0.309205149,0.271071385,0.356439996,0.242793922,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.142324644,1.273338439,0.70338853
alosetron,0.035183465,0.064775682,-0.172271491,-0.434569007,-0.247332914,-0.214258457,-0.361517803,-0.04008674,0.908000162,-0.013436649,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.139397946,1.040912754,0.612243227
alprazolam,0.216750643,-0.570520019,-0.172271491,-0.246264513,-0.488289538,-0.298867204,-0.473304961,-0.049247431,0.908000162,0.140920608,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.14700736,1.917791477,0.290444502
amiloride,-1.07811002,0.170658298,0.91273667,0.506953465,0.716493583,0.587926036,-0.473304961,-0.422392896,-0.746680336,-0.251471137,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.136058509,0.708121431,0.712689072
amitriptyline,1.588060645,-0.994050486,0.91273667,-0.622873502,-0.488289538,-0.609463183,-0.249730644,-0.002833265,0.356439996,0.173475506,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147530789,0.414067723,1.160975157
amlodipine,0.21197256,-0.941109177,0.91273667,0.130344476,-0.006376289,0.144139514,0.532779466,0.258857131,-0.19512017,0.261732703,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147476382,2.06217713,1.103311801
amoxicillin,-0.490405734,0.170658298,-0.172271491,0.31864897,0.475536959,0.402098715,-0.137943485,0.051825523,0.356439996,0.024812262,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.129642288,-0.735735101,0.727569938
anastrozole,0.254975312,-0.358754785,-0.172271491,-0.057960018,-0.488289538,-0.024220195,-0.137943485,-0.056881339,-0.19512017,0.123467221,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.146375119,-0.952313581,-0.282468835
atenolol,-0.576411239,0.064775682,0.91273667,-0.057960018,0.234580335,0.024829484,0.309205149,-0.117647254,-0.746680336,-0.173116571,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.139566794,1.174733603,1.144234182
azithromycin,0.598997334,-0.146989552,1.99774483,1.636780431,0.716493583,0.769542415,0.19741799,1.504711057,0.356439996,1.319705019,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.137972119,0.884201496,1.1256331
baclofen,-1.240564864,0.223599607,-0.172271491,-0.246264513,-0.006376289,-0.140956871,-0.137943485,-0.387887627,-0.746680336,-0.404342999,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.134257465,-0.619522258,1.166555481
benazepril,-0.304060472,-0.888167869,-1.257279651,0.130344476,-0.006376289,0.113415232,0.532779466,0.340387278,0.356439996,0.343305624,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.147418224,-0.682911082,0.342527533
bendroflumethiazide,0.025627298,-0.19993086,-0.172271491,0.130344476,0.234580335,0.288247315,-0.137943485,0.094270056,0.356439996,0.076553508,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.143600384,0.287290076,-1.231124035
bupropion,0.718449424,-0.305813477,0.91273667,-0.434569007,-0.247332914,-0.407805839,-0.137943485,-0.241316577,-0.746680336,-0.245034427,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.146315084,1.916030676,0.874518488
candesartan,0.794898762,-0.994050486,-2.342287812,0.506953465,-0.006376289,0.291756433,0.19741799,0.349853325,1.459560327,0.587034124,0.591290166,0.719701606,-1.019692467,-0.467990684,2.031888636,-0.147475444,-0.698758288,-0.375474246
captopril,-0.361397476,0.647130074,-1.257279651,-0.246264513,-0.006376289,-0.185483686,-0.249730644,-0.369871603,-0.746680336,-0.406818657,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.062816024,-0.59663185,-0.87770347
carvedilol,0.608553501,-1.099933102,0.91273667,0.130344476,0.234580335,-0.044105199,0.532779466,0.341914059,0.908000162,0.348380723,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.147531915,1.1659296,0.971244116
cefaclor,-0.442624898,-0.146989552,-0.172271491,0.130344476,0.234580335,0.244344343,-0.137943485,0.039000556,0.356439996,0.025554959,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.143675428,-0.770951114,0.729430046
cefadroxil,-0.605079741,-0.041106935,-0.172271491,0.31864897,0.475536959,0.402098715,-0.137943485,0.061902282,0.356439996,0.04276078,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.140129621,-0.696997487,0.727569938
cefazolin,-1.039885351,-0.041106935,-1.257279651,0.883562454,-0.006376289,0.582467407,0.19741799,0.232291128,0.908000162,0.4006171,0.591290166,0.719701606,-1.019692467,-0.467990684,2.031888636,-0.138478663,-0.770951114,-0.606127668
cefdinir,-0.839205839,-0.358754785,-1.257279651,0.695257959,0.475536959,0.598999255,-0.026156327,0.069841548,0.356439996,0.084723178,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.145968007,-0.998094398,0.731290154
cefepime,-1.0255511,-0.835226561,-0.172271491,0.695257959,-0.006376289,0.535289258,0.19741799,0.418253148,0.908000162,0.674424841,0.591290166,0.719701606,-1.019692467,-0.467990684,2.031888636,-0.14729065,-0.7322135,0.100713462
cefoperazone,-0.901320926,-0.252872169,-1.257279651,1.260171443,0.475536959,1.082867708,0.420992308,0.828652088,1.459560327,1.009628893,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.142249601,-0.742778304,-0.970708882
cefotaxime,-0.781868835,-0.305813477,-1.257279651,0.883562454,0.234580335,0.718309284,0.309205149,0.242673244,0.356439996,0.218037345,0.591290166,0.719701606,-1.019692467,-0.467990684,2.031888636,-0.144876124,-0.744539105,0.117454436
cefprozil,-0.399622145,-0.252872169,-0.172271491,0.31864897,0.475536959,0.402098715,-0.026156327,0.16847165,0.356439996,0.170504717,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.144819841,-0.682911082,0.727569938
ceftazidime,-1.422132042,-1.099933102,-1.257279651,1.071866948,0.234580335,0.856412593,0.420992308,0.526043941,0.908000162,0.697943589,0.591290166,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147507713,-0.816731931,0.137915627
ceftriaxone,-0.85354009,-0.411696094,-2.342287812,1.448475937,0.475536959,0.994905804,0.309205149,0.538563552,0.908000162,0.507194164,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.14564532,-0.829057536,-0.029494115
cefuroxime,-0.963436013,-0.146989552,-1.257279651,0.506953465,0.234580335,0.720258795,0.309205149,0.150150269,0.356439996,0.119753735,0.591290166,0.719701606,-1.019692467,-0.467990684,2.031888636,-0.142287122,-0.749821506,-0.859102388
cephalexin,-0.585967406,-0.094048243,-0.172271491,0.130344476,0.234580335,0.244344343,-0.137943485,-0.04008674,0.356439996,0.018251769,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.142043231,-0.730452699,0.690367773
cetirizine,0.575106915,-0.464637402,-0.172271491,0.130344476,-0.247332914,-0.221354675,0.309205149,0.245726808,0.356439996,0.239823133,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.146380747,-0.670585477,0.794533834
chlordiazepoxide,0.111632803,-0.676402635,0.91273667,-0.246264513,-0.247332914,-0.24123968,-0.473304961,-0.079783066,0.356439996,-0.001924841,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147241871,-1.779889886,0.658745933
chloroquine,1.67406615,-0.729343944,1.99774483,-0.246264513,-0.247332914,-0.415135998,0.309205149,0.105568241,-0.19512017,0.110470018,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147286897,0.512672559,1.265141218
chlorothiazide,-0.652860577,0.011834373,-0.172271491,0.31864897,-0.006376289,0.290820668,-0.473304961,-0.283455754,-0.19512017,-0.309277744,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.140148382,0.29785488,-0.440578035
chlorpromazine,1.626285314,-1.046991794,0.91273667,-0.434569007,-0.488289538,-0.58419753,-0.137943485,0.0386952,0.356439996,0.077543771,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.14753698,0.315462886,1.056809095
chlorpropamide,0.178525974,-0.146989552,-1.257279651,-0.246264513,-0.006376289,-0.047770279,-0.249730644,-0.206811309,-0.746680336,-0.273133141,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.144669754,-0.54204703,0.150936384
cimetidine,-0.638526326,-0.146989552,0.91273667,0.130344476,0.234580335,0.058439042,-0.026156327,-0.20009347,-0.746680336,-0.212603311,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.144313298,1.051477558,0.630844309
citalopram,0.861791933,-0.941109177,0.91273667,-0.246264513,-0.488289538,-0.351971864,-0.026156327,0.04785589,0.356439996,0.080762126,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147504899,0.417589324,1.164695373
clonazepam,0.469989076,-0.835226561,-0.172271491,-0.057960018,-0.247332914,0.045884195,-0.361517803,-0.129556152,0.356439996,-0.043020759,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147416348,0.789118261,-0.30851035
clopidogrel,0.986022108,-0.782285252,-0.172271491,-0.434569007,-0.488289538,-0.404374701,-0.137943485,-0.019627864,0.356439996,-0.031756516,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147393834,-0.399422177,0.301605151
cyclobenzaprine,1.411271551,-0.888167869,0.91273667,-0.622873502,-0.488289538,-0.609463183,-0.249730644,-0.026956417,0.356439996,0.187215407,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.14748595,0.414067723,1.160975157
cyclophosphamide,-0.48562765,0.911836615,-0.172271491,-0.434569007,-0.247332914,-0.310564266,-0.026156327,-0.308800332,-0.746680336,-0.359162246,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,0.135674111,0.945829519,-0.760516651
cyproheptadine,1.549835976,-0.729343944,0.91273667,-0.622873502,-0.488289538,-0.609463183,-0.58509212,0.010297059,0.908000162,0.218780042,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147360065,0.112970812,0.842896648
daptomycin,-1.073331937,-1.099933102,-3.427295972,4.273043353,4.812756195,4.839652016,3.327458431,3.897788806,0.908000162,3.788678436,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.14729065,-0.779755118,1.129353317
dasatinib,0.474767159,-0.888167869,0.91273667,0.695257959,0.234580335,0.195840527,0.19741799,0.541922471,0.908000162,0.564258073,0.591290166,0.719701606,-1.019692467,-0.467990684,2.031888636,-0.147375074,0.19044604,0.688507665
desloratadine,0.814011097,-1.046991794,0.91273667,-0.434569007,-0.247332914,-0.440401651,-0.58509212,0.015793473,0.908000162,0.167657711,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147541107,0.408785321,1.155394832
desvenlafaxine,0.393539738,0.329482223,0.91273667,-0.246264513,-0.006376289,-0.293954438,-0.137943485,-0.108181207,-0.19512017,-0.11085378,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.121349978,0.475695745,0.995425524
dexlansoprazole,0.508213745,-0.146989552,-0.172271491,-0.057960018,-0.247332914,-0.105475783,0.085630832,0.020373818,0.356439996,0.001417297,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.142924992,0.341874896,0.119314544
dexmethylphenidate,-0.146383713,-0.094048243,0.91273667,-0.434569007,-0.247332914,-0.335829919,-0.137943485,-0.23185053,-0.19512017,-0.257041366,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.144200732,0.296094079,1.036347905
disopyramide,0.685002839,-0.464637402,0.91273667,-0.246264513,-0.247332914,-0.172928839,0.309205149,0.152287763,-0.19512017,0.183254354,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.146690301,1.54626254,1.2837423
donepezil,1.129364616,-1.046991794,0.91273667,-0.057960018,-0.488289538,-0.332398781,0.085630832,0.320844471,0.908000162,0.304685364,0.591290166,0.719701606,0.980687837,2.136794673,2.031888636,-0.147530789,1.692408994,0.948922818
doxepin,1.100696115,-0.51757871,0.91273667,-0.434569007,-0.488289538,-0.537487263,-0.249730644,-0.041613522,0.356439996,0.132998503,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147016741,0.414067723,1.160975157
doxorubicin,-0.175052214,0.11771699,0.91273667,1.448475937,0.957450207,0.972213504,-0.026156327,0.611849077,1.459560327,0.582949289,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.125477372,0.373569308,1.008446281
doxycycline,-1.192784027,0.064775682,-0.172271491,0.883562454,0.957450207,0.781551398,-0.361517803,0.299774882,0.908000162,0.326718718,0.591290166,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.135795857,-0.728691899,0.894979679
enalapril,-0.757978417,-0.146989552,-1.257279651,0.130344476,-0.006376289,0.113415232,0.532779466,0.200839424,-0.19512017,0.149461627,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.143619145,-0.658259873,0.312765801
escitalopram,0.861791933,-0.941109177,0.91273667,-0.246264513,-0.488289538,-0.351971864,-0.026156327,0.044802327,0.356439996,0.080762126,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147504899,0.417589324,1.164695373
estradiol,0.85701385,-0.623461327,-0.172271491,-0.434569007,-0.006376289,-0.319220091,-0.58509212,-0.051995638,0.908000162,-0.094019307,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147215606,0.51443336,-0.818180007
etoposide,-0.499961901,0.064775682,-0.172271491,1.448475937,0.234580335,0.619430123,-0.026156327,0.76147369,2.562680659,0.637785107,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.12926707,0.338353295,-1.342730529
famotidine,-0.944323679,-0.094048243,0.91273667,0.695257959,0.475536959,0.73640074,0.085630832,-0.066347386,-0.746680336,-0.087087466,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.142531014,0.331310092,0.90428022
felodipine,1.234482456,-0.941109177,-0.172271491,-0.246264513,-0.247332914,-0.130741437,0.085630832,0.126027117,-0.19512017,0.14488166,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147481073,2.122044352,-1.882161918
flecainide,0.575106915,-0.623461327,0.91273667,-0.057960018,-0.006376289,-0.170043564,0.420992308,0.063734421,-0.19512017,0.011196145,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.14700736,1.104301577,1.134933641
fluoxetine,1.105474198,-1.258757027,0.91273667,-0.434569007,-0.247332914,-0.468942482,0.19741799,-0.106959781,-0.19512017,-0.088201512,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147583319,0.421110925,1.16841559
flurazepam,0.971687857,-0.888167869,0.91273667,-0.246264513,-0.488289538,-0.354701179,0.085630832,0.225573288,0.356439996,0.248116586,0.591290166,0.719701606,0.980687837,2.136794673,2.031888636,-0.147427604,0.229183654,0.965663792
fosinopril,1.401715383,-1.523463569,-1.257279651,0.130344476,-0.247332914,0.224693279,1.091715259,0.854912735,0.356439996,0.76280582,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147596264,-0.62304386,-1.472938106
glimepiride,0.498657577,-0.623461327,-1.257279651,0.130344476,0.234580335,0.337530935,0.085630832,0.600245535,0.356439996,0.523657287,0.591290166,0.719701606,-1.019692467,-0.467990684,2.031888636,-0.146894795,-0.543807831,-1.342730529
glipizide,0.025627298,-0.782285252,-1.257279651,0.31864897,0.234580335,0.38018622,0.085630832,0.421001355,0.356439996,0.348133157,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.147307534,-0.543807831,-0.643143822
haloperidol,0.919128937,-1.046991794,0.91273667,-0.246264513,-0.247332914,-0.318596248,0.085630832,0.162364523,0.356439996,0.186844058,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.147531539,1.153603995,0.842896648
hydralazine,-0.533408486,0.594188765,-0.172271491,-0.057960018,-0.006376289,-0.13697987,-0.473304961,-0.542703299,-0.19512017,-0.461283126,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.09864931,1.810382637,0.535978789
hydrochlorothiazide,-0.925211344,0.43536484,-0.172271491,0.130344476,0.234580335,0.288247315,-0.473304961,-0.259027246,-0.19512017,-0.301850771,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.105590836,0.296094079,-1.156719706
hydroxychloroquine,1.000356358,-0.623461327,1.99774483,-0.057960018,-0.006376289,-0.257381625,0.420992308,0.136409233,-0.19512017,0.129656365,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.147125554,1.440614501,1.160975157
ifosfamide,-0.576411239,0.911836615,-0.172271491,-0.434569007,-0.247332914,-0.310564266,-0.026156327,-0.302082492,-0.746680336,-0.359162246,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,0.133798023,1.026826348,-0.632169183
imipramine,1.315709878,-0.358754785,0.91273667,-0.434569007,-0.488289538,-0.58419753,-0.137943485,-0.013520737,0.356439996,0.038552162,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.14636949,0.315462886,1.056809095
irbesartan,1.306153711,-0.941109177,-0.172271491,0.130344476,-0.247332914,0.044714489,0.19741799,0.420085286,1.459560327,0.609315043,0.591290166,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147449367,-0.001481231,0.111874111
irinotecan,1.033802944,-0.411696094,0.91273667,0.31864897,-0.247332914,0.242628774,-0.026156327,0.959955321,2.562680659,0.913944723,0.591290166,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.145607798,0.757423849,1.107032018
isradipine,0.584663083,-0.146989552,-0.172271491,0.130344476,-0.247332914,0.172758325,0.085630832,0.108621805,0.356439996,0.155774554,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.143337732,-0.365966965,0.336947208
ivermectin,-0.848762006,1.547132316,-0.172271491,1.636780431,0.234580335,0.691406042,1.091715259,1.9248814,6.423601819,1.768046627,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147615213,0.891244698,-1.286927282
lansoprazole,0.508213745,-0.146989552,-0.172271491,-0.057960018,-0.247332914,-0.105475783,0.085630832,0.023122025,0.356439996,0.001417297,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.142924992,0.341874896,0.119314544
leuprolide,-0.351841309,-0.888167869,0.91273667,2.201693915,3.367016449,2.710942741,2.992096955,2.838812969,2.011120493,2.967626562,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.146981095,0.366526105,1.562758536
levetiracetam,-1.154559358,1.674191456,-0.172271491,-0.434569007,-0.247332914,-0.140333027,-0.249730644,-0.48987665,-0.746680336,-0.5374096,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,5.443127744,1.528654533,-0.9521078
levothyroxine,-0.299282389,-1.046991794,-0.172271491,-0.057960018,0.234580335,0.088773422,-0.026156327,0.475354786,-0.19512017,0.486398639,0.591290166,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.14744674,-1.256932093,1.099591585
linezolid,-0.557298905,0.276540915,-0.172271491,0.130344476,-0.247332914,-0.08021013,-0.137943485,0.006938139,0.356439996,-0.037450529,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.120599542,1.239883227,-0.777257625
lisinopril,-1.422132042,-0.19993086,-0.172271491,0.506953465,0.475536959,0.402098715,0.756353783,0.295194537,-0.19512017,0.246012277,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.143562862,-0.746299905,1.244680027
loracarbef,-0.585967406,-0.041106935,-0.172271491,0.130344476,0.234580335,0.244344343,-0.137943485,-0.037338533,0.356439996,-0.010589643,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.141517926,-0.753343108,0.729430046
losartan,1.301375627,-1.099933102,-0.172271491,0.130344476,-0.006376289,0.086667951,0.309205149,0.336723001,0.908000162,0.549032779,0.591290166,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147527037,-0.001481231,0.111874111
mefloquine,0.632443919,-0.570520019,0.91273667,-0.246264513,-0.006376289,-0.282647278,-0.137943485,-0.064209892,0.356439996,-0.060845494,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.146902299,1.123670384,1.105171909
melphalan,-0.953879846,0.011834373,-0.172271491,-0.057960018,-0.006376289,-0.115691217,0.309205149,-0.074897364,-0.746680336,-0.114691049,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.140898817,-1.077330427,1.114472451
memantine,0.732783675,-0.358754785,0.91273667,-0.622873502,-0.247332914,-0.431823806,-0.58509212,-0.366818039,0.356439996,-0.408551617,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.146761593,0.579582984,1.335825331
mesalazine,-0.490405734,0.964777924,-1.257279651,-0.057960018,0.234580335,0.016797502,-0.473304961,-0.597667443,-0.746680336,-0.587913017,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.081267552,-0.94879198,0.437393053
metaxalone,-0.069934374,0.382423532,-0.172271491,-0.434569007,-0.247332914,-0.263853999,-0.249730644,-0.308189619,-0.19512017,-0.348764484,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.123601283,1.009218342,-1.565943518
methazolamide,-0.944323679,0.43536484,-0.172271491,0.31864897,-0.247332914,0.185547113,-0.473304961,-0.392162616,-0.746680336,-0.448038357,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.114971277,-0.034936443,-1.324129447
methylphenidate,-0.146383713,-0.094048243,0.91273667,-0.434569007,-0.247332914,-0.335829919,-0.137943485,-0.232766599,-0.19512017,-0.257041366,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.144200732,0.296094079,1.036347905
methylprednisolone,0.135523222,-0.305813477,-0.172271491,0.130344476,0.234580335,0.104759406,-0.361517803,0.211832252,0.908000162,0.192414288,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.145570277,0.912374306,-1.19392187
metoclopramide,0.192860225,-0.041106935,0.91273667,-0.057960018,-0.006376289,-0.107659235,0.19741799,-0.034590326,-0.746680336,-0.049209903,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.141799339,1.24692643,1.027047364
metoprolol,0.011293047,0.064775682,0.91273667,-0.057960018,-0.006376289,-0.239212189,0.420992308,-0.059018834,-0.746680336,-0.13362983,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.140073338,1.176494404,1.144234182
montelukast,2.615348625,-2.582289737,-1.257279651,-0.057960018,-0.006376289,-0.085590778,0.756353783,0.993239163,1.459560327,1.015075339,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147615059,-0.529721425,-0.074136712
moxifloxacin,-0.843983922,-0.252872169,-0.172271491,0.506953465,-0.006376289,0.005568323,-0.137943485,0.226184001,1.459560327,0.231777245,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,-0.144463385,-0.302578142,1.097731477
mycophenolate mofetil,0.188082142,-0.411696094,-0.172271491,0.31864897,-0.247332914,0.102419994,0.532779466,0.357487233,0.356439996,0.366453024,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.145832929,0.414067723,0.496916516
nelarabine,-1.23578678,0.858895307,-0.172271491,0.883562454,0.475536959,0.525385746,-0.249730644,-0.187879215,0.356439996,-0.221515679,0.591290166,0.719701606,-1.019692467,-0.467990684,-0.492152957,0.113161053,0.887723097,-0.009032924
nelfinavir,1.353934547,-1.364639644,0.91273667,0.130344476,0.475536959,0.159891557,0.532779466,0.915067936,0.908000162,0.930531629,0.591290166,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.14757938,0.336592494,0.867078055
nizatidine,-0.514296152,-0.51757871,-0.172271491,0.31864897,-0.006376289,0.015081933,0.532779466,0.052130879,-0.746680336,0.103290611,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.146891043,-0.152910086,0.562020305
olanzapine,0.876126184,-0.305813477,0.91273667,-0.057960018,-0.247332914,-0.394003306,-0.58509212,0.046939821,0.908000162,0.078905383,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.145847938,1.190580809,0.692227881
olsalazine,0.474767159,-0.358754785,-2.342287812,0.695257959,0.475536959,0.455281356,-0.137943485,-0.159481074,-0.19512017,-0.10701651,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.146149988,-0.788559121,-0.658024688
omeprazole,-0.055600124,-0.041106935,-0.172271491,0.130344476,-0.247332914,-0.033499863,-0.026156327,0.110453943,0.356439996,0.076305942,0.591290166,0.719701606,0.980687837,-0.467990684,-0.492152957,-0.140880056,0.331310092,0.232781147
ondansetron,0.374427403,-0.094048243,0.91273667,-0.434569007,-0.488289538,-0.324210838,-0.361517803,-0.020543933,0.908000162,-0.008856683,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.142962514,1.405398488,0.710828963
paclitaxel,0.680224755,-1.205815719,-0.172271491,1.071866948,0.475536959,1.090899691,0.979928101,1.628685737,2.562680659,1.619012034,-1.691217033,-1.389464733,-1.019692467,-0.467990684,2.031888636,-0.147510902,0.519715761,-0.840501305
pantoprazole,0.15941364,0.011834373,-0.172271491,0.31864897,-0.247332914,0.038476056,0.19741799,0.040832694,0.356439996,0.031620321,0.591290166,0.719701606,0.980687837,-0.467990684,2.031888636,-0.138328576,0.306658883,0.005847942
paroxetine,0.632443919,-0.888167869,0.91273667,-0.057960018,-0.247332914,-0.324990642,-0.137943485,0.019763106,0.908000162,0.006492395,0.591290166,0.719701606,0.980687837,2.136794673,-0.492152957,-0.147455183,0.415828523,1.162835265
