DB_ID,PC-1,PC-2,PC-3,PC-4,PC-5,PC-6,PC-7,PC-8,PC-9,PC-10,PC-11,PC-12,PC-13,PC-14,PC-15,PC-16,PC-17,PC-18,PC-19,PC-20,PC-21,PC-22,PC-23,PC-24,PC-25,PC-26,PC-27,PC-28,PC-29,PC-30,PC-31,PC-32,PC-33,PC-34,PC-35,PC-36,PC-37,PC-38,PC-39,PC-40,PC-41,PC-42,PC-43,PC-44,PC-45,PC-46,PC-47,PC-48,PC-49,PC-50
DB01545,-34.8185357,-4.429979647,-2.282018627,5.409227924,-5.286988787,4.446164861,-0.67138078,-1.46882111,2.121074915,6.676105679,3.421506511,-4.102934903,-5.721619266,-2.030887104,-0.68424744,4.565320378,1.759581304,-6.714131396,-0.298516693,0.326060715,-3.05841453,1.989176434,0.248052772,-2.502986484,1.904271542,1.304491245,-0.803519906,1.175569891,1.144138706,0.578992852,2.477587379,1.31608125,2.587278419,-1.508165521,-3.034943245,0.123594556,2.258547004,-1.098733839,-0.703543865,-1.056111947,0.992580355,-0.089222951,-0.869203348,1.154967613,-0.161597328,-2.75441246,-0.494974656,1.440353578,0.466138685,-0.948399461
DB01551,1.698402308,25.94695823,-13.83660588,4.367238013,6.878856172,-6.907476764,-0.462975629,1.509614491,-1.666257399,-6.851714867,2.580468489,0.92543538,-0.761463596,-0.098117154,5.991392204,-1.817745717,-7.778740007,1.203974827,-3.029683191,1.593194279,-2.168538722,-3.116973626,3.312942312,2.756672622,1.291033069,5.147894535,0.544084414,1.486699672,2.243706874,-2.245180771,-7.635298829,-5.117533933,3.190420742,4.310205125,-2.730032864,-0.414933248,-1.36999294,2.218327511,4.688860167,-1.832245213,-1.08983341,-0.876353909,-3.430010859,0.137762774,2.16783348,0.828013311,1.183581718,-2.994679457,-0.094839077,-0.201620327
DB01553,-24.29504707,-4.899635082,-18.26553849,4.600555558,0.015942921,3.655106572,0.567011162,2.204501374,0.819877236,3.25274847,-0.479095588,-2.601567897,-7.435638439,-1.182863691,3.624856129,3.297564037,3.707211887,-6.641488426,-1.715160994,-2.97121522,-2.40873115,-0.811268572,0.124113317,0.25750337,1.962337492,0.131923908,1.483658681,0.866098052,1.51304473,0.57266153,-0.465684499,1.561164344,-1.072349604,0.995344417,-1.136264544,-0.99554148,-0.246619426,-0.258247723,-0.739208232,-0.278244444,0.759709779,0.277950618,-1.609651886,0.808151118,0.000869842,0.140343166,1.30820899,1.012266158,1.577698479,0.74747104
DB01558,-20.14427386,-13.66837121,-14.17801029,9.448018644,-1.26850955,3.718685445,-3.479759958,-0.642515068,3.802257078,2.580114316,-0.116781352,-0.855361856,-3.025483964,-3.034345916,-3.489856191,0.273257935,-0.520011031,-2.972570254,2.393911118,0.752444707,-3.467933347,2.678261559,-0.516294896,-1.001958257,-2.054461828,-0.13659648,1.657923208,-1.033909097,1.407795855,2.924435612,0.162670772,-0.442701447,-0.415342454,0.253724666,0.55448808,0.144010096,0.098866141,-1.063199883,-2.158229931,-2.372555108,0.430566958,-0.551045653,-0.555672918,2.33040063,-0.400607001,-2.436171543,1.026749017,1.60231124,1.337578746,-1.517039349
DB01559,-27.04767056,-4.165857975,-7.118220172,10.25332826,0.621532134,1.051569576,0.176373695,-0.961516851,8.269649876,-0.31576684,0.16744698,-4.657925759,-6.179460344,-5.325854142,0.473004646,1.323486259,3.915189196,-3.431045194,3.321042575,0.851969866,-3.126847976,-0.007341606,-0.760006384,-1.784801284,3.718110393,0.100356152,-1.187408676,1.572841441,2.053926279,0.958508762,1.14612103,-1.105154338,0.915135586,-0.470786594,-3.149450538,-0.918627933,2.517129346,0.939510101,-0.713831786,-1.203926053,1.221800172,1.28879262,-0.733953094,0.653177863,-0.331267229,-3.340017065,-1.309847614,-1.176953491,-0.880956732,-0.397929532
DB01563,55.21069122,-23.99239694,-4.224516749,-1.021410002,4.442081401,-0.241697275,-5.589923009,4.032334138,-7.491561296,-2.952875024,-4.379217455,-8.084410075,1.63569996,0.849413245,2.558353447,6.37911152,2.252295454,-2.249818864,2.212643173,-0.265542408,0.626268917,-2.262742505,0.151593913,0.05334165,5.270806131,-0.511590285,2.112885551,-0.711574075,-1.406056757,1.372972246,-2.761429594,3.273939185,3.288083201,2.03791477,-0.052110151,1.277786726,-3.177136684,2.005006449,-1.235120968,2.970397191,0.102832346,0.352324453,-1.388666552,-3.449192347,3.158577131,-1.438420091,-2.335842756,-1.160086382,0.223682391,-0.218007522
DB01567,-32.77595794,-10.82191651,-15.54022305,7.933178138,-2.294836665,4.332150131,-2.212309853,0.774017967,2.973108874,5.484238437,0.755191212,-6.813167679,-5.193034649,-3.817742706,1.363370354,2.618801056,4.710850114,-5.185244998,0.848220941,2.844588611,-4.835749241,0.364648439,-1.337578091,-1.121323904,2.534125899,2.385472891,-0.633138666,1.769938452,2.376389998,1.428338884,0.863460912,1.657941355,0.672020115,-2.108875944,-5.387679554,-1.267846528,2.445765575,-1.039992696,-0.934276764,-2.208761851,2.015993585,0.326230999,-1.057972357,1.196717956,-0.281231281,-4.148214824,-2.213702213,-0.522230763,-0.008865646,-1.508365093
DB01575,62.2710096,-28.10588308,-12.05414228,-2.709596777,0.944785327,4.653666019,2.754138984,-7.463501325,-4.072685879,-2.088548496,2.259624228,-0.194158829,-1.563472103,1.280374686,5.182730764,2.666540467,-5.063872516,4.443490772,2.858971299,-3.102550394,-6.669090213,0.447626818,3.451528018,-0.562568739,-4.70081705,3.567024582,-2.491064043,-0.272246458,-6.119339824,-0.326411564,4.34003086,-3.207276114,-3.601776921,3.384690204,-4.217054108,-2.811493538,7.587421033,-0.762939215,-1.763894169,-5.784918751,-3.95751439,-1.394097398,1.191565231,-4.329892371,-0.826915746,3.720858375,-2.243935734,-0.436452678,-6.06913666,3.96076872
DB01576,-15.23198836,-20.42291436,1.842295606,-8.394952864,21.51333426,3.12889003,-6.293766373,-1.393225861,4.650505741,-10.99463257,0.034207851,3.685513461,-2.296062872,-1.082174738,-5.963555745,1.771092042,1.045216431,-0.313202074,2.455449122,-0.865099218,1.009913062,1.410184683,-6.474524757,-4.351396281,1.206918837,0.511178078,1.602867251,-1.735138125,1.205759179,-3.960689875,1.458765018,-1.208715499,-0.640238272,-4.031968036,-2.448912847,-2.575795939,1.257211037,1.362985309,3.557185942,1.374677673,-0.423086797,1.501647029,-1.122398594,-0.589260609,-1.362931573,1.800186259,0.256151623,-2.035034219,-0.288814654,1.720062753
DB01577,-16.77743818,-18.09785099,3.136499667,-9.386199757,19.79979128,-0.221944283,-5.665464935,-5.139719124,4.945839683,-11.56710429,-1.256388218,2.2001091,-0.947861884,-0.906506398,-3.959522487,2.037770915,2.902608306,0.897510437,3.197192476,0.960603588,-0.705579518,1.088612363,-3.361493008,-5.724815288,0.49635357,-0.978134923,-1.191419285,-0.718708901,0.982316766,-2.841550126,-0.53496941,-1.335145964,-1.675486448,-3.852765541,-1.833136481,-2.588035519,1.064227988,0.796802149,3.646625176,1.595812311,1.249923229,0.842492006,-1.17800767,-1.39031591,-0.566610953,3.167508567,0.120102533,-1.68302705,0.58443525,1.581392483
DB01578,19.02060358,-0.882764614,15.36988207,1.248871296,-11.51428401,1.891028611,-3.484545527,-0.986826638,-1.784507903,-2.190682176,-6.884081881,-5.492534843,1.940794622,0.805092953,1.665851807,-2.058948614,3.892763606,-0.809483049,7.008505662,-1.801087297,1.475685237,-0.478714035,4.777804844,-1.036702298,-5.712633684,-0.574498036,1.460389654,6.418541833,-2.546633473,-0.823028493,-8.042933925,2.721382394,2.884527132,-4.214729043,-0.65485388,-1.458148048,-1.714525698,2.169395652,-2.672548197,2.476123516,0.766938404,-0.501499808,-1.733841697,2.649434635,-5.156784279,0.173578226,2.35819702,-1.340317498,-1.456798147,0.871677417
DB01579,-11.63230855,-1.392761551,-12.40884013,-5.958267533,15.66210319,5.007286964,-1.118375952,-0.744232643,7.9017066,-9.808683821,4.356053051,0.695423779,-4.095510328,-1.745492837,0.80815746,-0.067330525,1.006678933,3.061494281,-1.948486546,2.5350099,-2.679521994,-2.961916249,1.976953848,-2.146410961,0.931157085,-0.142910421,-0.998679285,-0.614969765,1.324185358,-1.350720042,-1.35940247,-0.66233005,0.238557772,-2.833196609,-1.435924936,-1.718930916,-0.757275224,0.074190295,0.71458413,1.24385366,-0.713995589,0.953650712,-2.659238281,-0.252837013,-0.691841599,1.365544349,0.163942717,-1.270735496,-0.809974144,-0.472562211
DB01580,-10.06049731,-9.264629096,12.22064873,-4.652278573,10.72774407,-12.6906128,-3.097193688,-2.011153123,1.228075694,-11.18592995,-1.539009827,-0.122827632,1.652194614,2.840906898,1.292373333,5.764902161,-1.045570371,-1.129582129,2.47615085,-1.505139967,-4.3127355,0.670245546,-3.455221423,-3.412510997,-1.963832046,-0.125476886,0.988131612,5.716308029,-1.300162568,4.554913244,-2.207712449,1.05765192,-3.619593805,3.603818678,-0.342059696,1.60018905,2.869827337,1.417317439,3.763619971,2.70441187,-1.932628609,1.051548169,1.5711884,-0.972257774,0.067829976,-2.085305297,0.56455642,-0.396854895,0.560518349,-5.218404085
DB01581,-17.53120125,-14.08222806,-2.093572157,16.31019895,-1.448001913,3.557176286,-3.335115506,-3.811360362,-1.326968457,6.738702626,1.904118792,17.35657838,6.716422507,5.030352257,0.095187432,-4.375408905,1.128979522,1.895488391,4.238995386,9.031491974,-1.435639456,-2.02030929,-2.470118862,0.161461831,-0.852414752,-2.180382375,4.228315118,1.608985634,1.819256192,0.838582051,-0.241992748,1.231780372,3.068518047,1.928052052,-1.334141771,-1.284853943,-2.223112272,0.019762883,-1.299888182,0.784762742,-2.389034207,-2.02396477,0.509812898,0.271866226,3.430363227,1.150813625,-0.361312377,1.99679195,0.731508556,3.476173147
DB01582,-18.99165211,-10.04089315,-0.064972238,18.59878153,-2.930801815,0.534193974,-2.773967163,-5.925743548,-1.280871576,4.203402684,1.35888655,14.78564183,4.087853077,4.150684217,1.059908518,-4.029954782,1.531178695,1.802075044,4.996743383,9.1416894,0.239432395,-3.174858554,-2.774541902,-0.382241711,-1.320969696,-2.691404896,3.153587005,2.515779974,2.02136133,-0.338388876,1.646303892,2.576638926,3.141767893,1.73719157,-1.861570397,-2.135941272,-1.948204725,0.457504232,-1.099604496,0.014775924,-1.997624105,-0.552835472,-1.162164287,-0.077448873,3.699176707,1.124487348,-0.047851893,-0.049514988,0.257428879,4.701818053
DB01583,5.704307802,-9.630714714,2.881687994,-1.164963661,-11.98268464,0.196834038,-4.474880078,0.715589694,-8.471980822,-1.361260867,-0.745398022,-1.857102931,-2.88318281,1.002792949,-1.443135479,-0.748822216,-4.539370884,0.973706948,1.623069187,-4.818804305,1.593936756,0.038446397,-1.736602928,-1.712110718,-0.656306131,1.32210464,1.612559521,0.177670471,-1.292472731,-2.711757501,0.400719766,-2.284312588,-0.266179858,-2.227564247,-0.533494854,-0.884244926,0.619551954,-0.17469385,-1.329959993,-0.116941218,0.834577236,-0.103173361,0.788006848,1.698856938,-3.055339302,-0.701296684,0.273052773,-0.451388155,-0.451470929,1.70067477
DB01586,30.31126943,29.14685068,1.789786829,-12.80739086,7.107147415,-2.553434164,-3.894249975,0.999616818,-5.129764035,4.413906815,-1.032681584,-2.449318179,3.819371445,-0.317750506,-1.801422933,-1.956482805,2.037782048,-7.935335104,4.208210502,5.807737244,0.102173993,2.976310153,-2.027046091,-0.748828759,-0.870139535,0.59499591,0.512226216,-1.604819382,-1.091679221,-1.29027155,1.96177443,-2.335463006,-0.850188741,3.121092287,2.480883626,1.20893497,0.216563902,-1.069306592,1.89861358,-0.384848474,-0.654769667,-1.735000975,-2.641119848,-0.389729781,1.333581388,1.076650149,-1.166154022,-2.66364459,-0.921321644,2.417055779
DB01587,-29.43538583,-5.151506826,-12.08927017,0.87516011,-2.868034829,5.058688649,-2.488990308,-3.990481442,5.608906244,4.938784981,-1.543828915,-5.452880624,-5.240942985,0.745451454,2.914328397,0.180777561,2.222834361,-2.563649533,-1.374873147,0.998898924,-2.402136675,-0.478353768,-1.103802675,-0.51495744,4.014060207,-0.390493037,-0.319620834,1.882118426,1.053514819,-1.054116203,-0.944384922,0.779632413,-0.280302606,-1.858741993,-2.850974877,-1.409721217,0.801256238,-0.030322436,0.257080026,-0.391585231,1.431025826,-0.547423213,-1.962768899,0.615779397,0.776772288,-0.450478264,-0.250062927,-1.293141125,-0.376661199,0.583829233
DB01588,-34.4541901,-2.957285519,-17.49361462,-0.35340846,1.410138755,5.299552125,0.190332203,4.378778849,2.933559307,4.54988096,0.091150939,-3.50470179,-3.201270827,-2.16159888,1.947811411,2.625775421,1.754671608,-7.316923783,2.132147399,0.077911684,-2.637266209,-1.472360264,-0.391432066,-1.019107142,2.166425117,0.834091269,-0.429767839,-0.271350391,2.227723322,1.81948149,1.307854398,1.781451924,0.004135239,-1.43512235,-4.879272339,-0.672591541,1.121822353,-1.844324093,-1.761565681,-2.286648346,2.677591756,0.18962672,-0.316719716,1.429147501,-0.353652788,-2.706940368,-0.653953328,0.645706491,-0.727054657,0.766615212
DB01589,-20.32118296,-16.66289077,-16.79779091,3.891620846,-2.833001758,0.798571002,-1.860475918,3.082349694,-0.737553865,4.426699868,1.594780793,-6.360299598,-1.58367558,-4.646069936,0.077683983,9.664906169,4.417082246,-1.979603495,1.170445683,3.341214634,0.468063938,3.024442074,0.373326371,0.237389023,1.189973944,2.306573317,0.731394291,0.839355596,3.878190692,-0.145635581,1.573260817,0.887597887,0.796071534,-1.194715774,-4.752082394,-0.916795368,2.288976162,-0.399432519,-1.047716984,-1.247530668,1.369305582,0.29603347,0.015543388,0.778316397,-0.068903141,-3.108123885,-1.822420107,0.118021056,0.023846025,-0.945646497
DB01590,16.07163001,17.4603035,-7.69611225,-8.289882977,-12.41413687,-5.81269518,-6.125063882,-1.488500995,2.001677599,-5.046094181,3.180316491,2.01864815,-3.229383294,4.863025235,1.149875238,-3.019151454,2.836666153,-2.20265338,1.693274542,-0.133783367,0.019043845,6.992920587,-4.649521488,3.770293671,-0.096394053,-1.729465184,0.737213127,-5.488993974,0.638496364,1.23065072,0.643249968,0.993913663,-0.164454808,4.129989705,-5.798466675,5.507663433,-2.953619134,0.520185003,-0.301594542,2.260091453,4.364686715,-2.276962394,1.500464929,-0.841639694,-1.568664004,1.594343734,0.999981029,-2.919660676,-4.766778091,-0.719295606
DB01591,-20.52860842,7.611753034,-16.30095393,-14.28679538,6.12380942,8.182181058,4.47214425,1.855922207,-2.159887056,-1.624620812,2.592232477,0.454229801,0.628032415,2.478319331,-0.208129651,-1.2271532,-4.02843561,-1.046572815,-1.567075785,0.115534724,1.137823378,-1.942443055,1.349734087,2.559323446,-0.16277818,0.966154935,-0.036304327,1.414289801,-2.55216754,1.449911072,-0.06165895,0.178505703,2.089991841,0.296118577,0.477902839,1.319008149,-0.706827161,-2.310453311,-0.188102078,0.641392165,0.506850394,-1.000384276,0.971617253,-0.649563642,-0.702516331,-0.118599496,-1.367415748,-0.331142202,0.945624259,0.177252245
DB01592,63.92584102,-28.97409115,-15.53597722,-2.504095002,2.280789413,2.666026626,0.937307985,-4.794161036,-3.067999343,-2.835520621,-0.807130071,-0.598785198,0.49634788,-4.558137565,1.227239507,-0.515804552,0.25570069,2.780492576,-2.482938535,0.030469173,-0.900143732,-0.907885408,-0.051116645,-2.939537394,-1.632514269,-1.314203862,0.845293088,0.684850643,-2.050003313,-2.300294097,-0.655045435,1.185666577,1.468173103,0.411566533,0.581531697,2.051301295,0.095840721,-1.215481966,1.362461367,0.658865225,0.520747746,-0.31130381,-0.289664892,-2.013144594,-0.599462346,-1.412658556,0.955372113,0.108025607,0.042648646,-0.789335312
DB01595,-26.8411998,-14.23278854,-12.30479797,2.662466912,-1.311727531,8.845040926,-3.956999919,-2.707886637,4.752418977,4.71797972,-1.441913998,-1.975569023,-6.876559542,0.996769229,-0.602764094,1.962998425,-2.939160922,-3.829906841,2.00235707,-0.27961861,-3.71235333,2.015795235,0.814759645,-0.445278247,-3.20204183,-1.716112967,1.165963984,0.3655519,0.9604118,1.791448148,3.996381792,0.687292606,-1.365372081,-0.93649635,-1.984999948,-1.80399776,-1.081660236,-0.717940293,-0.880657907,-1.621173487,1.850690424,-1.249125437,-2.433076992,2.555966433,0.196680004,-3.061528133,-0.586741982,0.379567013,-0.054796044,-1.562261154
DB01597,26.68501951,5.619861679,22.3857956,-6.375707006,-3.219146407,4.872830498,4.936573602,3.170912632,-1.076250117,2.060845483,-4.182207644,-0.895320514,0.24564746,-3.736964207,1.81508973,0.29400666,1.364304526,-1.596169537,1.196087977,1.4682078,1.247853549,-1.395588239,-0.819464019,-1.207469382,-0.794057767,-0.533795796,3.479108411,-1.231668351,2.460356492,-2.059274455,-1.901996424,-1.60942484,-1.450024415,-0.90523339,0.988389164,-2.193572923,-1.09990856,-1.674918864,0.247273961,-1.54413705,-0.796232154,0.88116229,-1.185318152,-0.436149488,1.11674196,-0.051927169,-0.199184724,0.421608603,-0.530930213,-2.077451894
DB01598,14.45501773,10.09018594,15.80767075,6.459236251,1.034237173,7.126782898,0.899515795,7.976116353,3.840157282,-1.516251997,-4.656174753,-5.027016243,2.965864503,2.384523362,3.291559462,-0.531685166,-0.978532388,-3.224332734,-3.939011907,2.548923901,1.731191313,-2.245296454,-2.240845111,-0.935808776,-1.222859267,1.731656296,1.644684309,-2.172310093,-1.081521362,3.115182241,0.744998685,-1.578353345,0.903959637,0.284858641,-0.343450904,-0.062917267,0.151532921,0.479032094,1.59865964,2.388050389,0.894940907,-1.392739295,0.555374668,0.55876176,-0.432466779,-2.499647773,-0.077204104,-0.400760333,-0.243832604,-0.539031107
DB01599,19.80392414,-9.814915365,-6.049226202,5.714403962,-6.948018668,-7.858970994,-6.621989114,-6.550218826,-3.529469809,-4.900265433,-2.339665574,-5.613869886,-2.106341946,-2.865673934,-0.852361148,-1.36442053,-0.29280035,4.13425509,1.736230791,1.286546937,2.950079574,-1.222477561,-0.851046979,3.047513888,1.19976013,-4.021498939,-0.006836273,-2.772568869,1.769576622,-0.998193466,0.94517008,1.546629533,-0.721420379,-1.230455797,-2.647691181,1.638557473,0.833289572,-3.034628965,-1.70863529,1.53739868,-0.113618585,1.81772232,-1.247466234,-0.885403046,-1.426299856,-0.655562139,0.137877675,0.476405942,-0.25359149,0.450087558
DB01600,-31.97839097,-9.511369319,10.96410456,-6.057732451,7.933127311,13.54823821,-5.069235924,-2.824097211,-3.899677828,-0.316668807,-0.538383651,-2.574827233,-0.185922454,1.148136833,-0.317942206,-1.535521852,0.208122927,-2.840566868,-1.356170552,1.764990397,-1.606478748,1.593622342,-2.636586821,2.310212501,-2.83010311,0.698130828,0.394986977,0.436691972,0.317869559,-1.694025945,-1.720940175,1.344546313,1.372141452,0.064846643,0.80988247,0.07972831,0.860238136,-0.68405844,-0.988786818,-0.15741703,0.514852808,0.807636641,0.692569917,-1.062410863,0.529880138,0.920609856,1.113025255,-1.143958036,0.181053465,-0.984668632
DB01601,-23.62875672,1.339426523,4.079124382,-15.63585796,-10.88489913,1.20276951,1.697393291,-1.779585736,1.62929584,-2.698027487,-6.291279421,-0.455039307,2.240725754,5.402162937,-3.545602485,0.663553301,-0.656636441,-1.107184027,-1.048911853,-2.663844427,0.909093751,-3.175261788,2.404287861,0.179464597,-0.68126187,-3.110181425,0.045888216,1.411767251,-0.487271714,1.0810012,-0.444144345,1.28853365,-0.421256245,1.32279941,-0.053738132,-1.584081495,-1.508494723,1.52191871,2.212958658,-1.054000241,0.387199179,2.370898646,0.88046144,-0.517708386,-0.269325524,-0.35356212,0.441033013,-0.647039114,0.285412468,1.682278217
DB01602,-14.68222741,10.75047155,15.06138735,-8.597231156,-0.606225637,12.49158425,-3.757242427,-9.27681815,6.905115399,-10.15742015,-1.769733294,2.1161523,3.388630396,-3.37730373,4.859810421,5.014872552,1.304104701,1.559332399,-1.394418861,-0.144038619,-2.330543222,1.686414982,-1.845221121,-0.761847329,5.758579437,0.929740928,0.318791611,1.591025154,-0.514053487,-6.911151538,1.411130485,1.597369507,-1.88710065,2.250795492,2.525774265,-2.544417113,-2.566815809,-3.11589843,-2.093702891,-2.14195236,-1.827816352,-0.39555196,1.348107407,1.315838544,-2.257096626,-1.598263567,-0.598126415,1.62262374,-1.305717739,-0.195869455
DB01603,-12.49707011,18.50486113,13.99727634,5.901376004,-5.560766998,8.693772216,-4.032785963,-10.24205355,1.036405136,-8.719411535,1.368657319,-0.844657574,1.735271064,-6.25359449,8.301840277,2.067405254,-2.943595123,3.334016534,-2.34880612,0.12441002,-2.342551579,-0.153087472,-0.651717805,0.226662239,5.131776727,0.54262922,-0.980593267,2.529136625,1.504766476,-5.644397644,-3.179280073,3.384636444,-4.596019856,5.05150254,5.945628158,-0.224094672,-2.589323267,-1.3168166,-0.61137157,-2.453197203,-2.556371969,-2.940653938,4.74599559,0.429560993,0.630411706,-2.953644187,-1.196326707,-0.332671223,-1.482196257,0.769504552
DB01604,-14.2728302,10.66959085,14.08400984,-7.797443154,-0.818307738,13.11575586,-4.241679362,-9.782065584,6.014988963,-10.05188286,-1.344458971,1.275418137,4.328948273,-4.037793502,5.068574178,5.73341421,0.931711649,3.011763574,-0.577733972,-0.109273498,-0.407281046,1.643618863,-0.731613104,1.829577746,7.240937373,-0.643452925,0.606585615,1.086504104,1.211318055,-5.637164714,1.028323443,2.423072409,-4.160837754,1.589719249,2.12148775,-0.569634282,-2.168955713,-4.782066175,-3.14971942,-1.989087418,-3.467835059,-0.988800717,-0.345339313,1.956556372,-1.51675201,-2.390157085,-0.773062656,1.27194081,-0.948390126,0.582096956
DB01605,20.94409617,20.375872,1.14816396,-4.961529071,-2.065204828,5.761533477,9.472799796,-6.795889922,0.57654811,-5.06340137,0.338421001,-1.51132518,4.516389244,0.576792853,4.430448488,0.782490334,2.495624316,1.687067182,-0.976813043,-0.179102489,-0.14107001,1.425516352,0.767104087,3.650939411,4.866973791,-2.581087038,2.736979229,-0.41452494,0.784340329,-3.698562899,1.025813457,3.62562076,-3.229825776,-1.494154053,0.48939308,1.304931084,0.585917336,-2.188636589,-1.714966582,-2.060400599,-1.114269094,-2.426359589,-0.320133163,1.792474031,-0.448947415,-3.624647343,0.335036268,0.096547186,-0.03457181,-0.463868919
DB01606,14.94527441,10.13453962,6.148562913,7.979063233,1.700596894,11.98690022,1.726490647,1.538103574,4.507211536,1.070781187,-0.543624244,-1.016195781,1.951691655,-0.17992697,0.449741951,-0.318808797,0.863899234,1.235221706,-1.979767887,2.018706304,-1.589575281,-1.019009487,-0.288026798,0.544179538,3.944814379,0.638679084,-2.034988188,-3.465680363,-0.340556363,-2.761055691,-2.142816652,-2.52867924,-2.390412951,-0.700187903,0.526946311,0.072377352,-1.228346039,0.589513613,0.842132878,0.258643727,-1.449820969,1.099583926,3.09416011,1.285957449,-1.462136539,-3.560148701,0.312141001,0.729182745,-3.147806968,-2.410246518
DB01607,4.12472804,13.96799168,16.0627899,2.850244264,-1.59002475,16.7737635,-6.107485765,-3.100462079,0.316263082,-6.125935233,-6.858848918,-0.010215483,4.629160707,-5.36435254,8.000976312,2.007662732,2.738348192,4.077258104,-2.974468164,0.82839028,-2.836220106,1.524858106,-0.093580671,-0.212039295,4.546149282,0.148111269,-1.992381314,-0.28132333,-0.066967753,-6.838926496,-1.86053589,1.791018826,-3.958551709,3.218583199,4.887758396,-1.708998353,-3.575959284,-1.938832989,-2.570801802,-2.064942019,-2.579380449,-0.517427947,2.43919477,0.642483628,-0.15316747,-2.836648825,-1.296455467,-0.321526166,-1.848633634,-0.467836175
DB01608,-23.21139577,0.873366535,-15.02397193,-6.868469386,2.827323881,-2.48851639,8.10802971,10.61735081,0.777665932,1.993156612,-0.195128587,-2.970356907,-0.316257001,-1.210275973,6.264657368,0.033933967,3.129714643,3.150244407,3.647818574,0.195608529,1.206589122,-0.15969063,-4.267327892,3.612175995,-5.842666817,4.004579549,-0.669616754,2.459149147,3.147509805,-1.530131237,3.750871481,1.114689559,-1.450476498,1.138074672,4.374137332,1.6271114,0.566639734,-2.618787053,0.163164275,1.519985307,2.222872616,0.559877843,0.445439737,-1.320987907,-0.594334251,1.12308332,2.520828546,2.064644647,-2.36273471,1.451497329
DB01609,-23.89520234,-13.42347541,-5.883348217,-4.708362378,-7.782112293,8.001950783,-7.696457828,3.979606524,-4.198882476,5.029646798,-0.845727387,-5.521555222,1.477781612,0.114851653,-3.271428669,-6.356119898,-3.643879484,1.836474696,-1.178826583,0.871549022,0.800450939,-0.82049981,1.11472838,-0.332271139,1.354326502,-2.796366677,1.865278925,0.863571911,-2.01033333,0.34783074,0.772075898,-0.956263751,1.372464575,1.654556416,-0.227550369,1.062033992,1.811437059,0.696113467,-0.089851838,-1.982008724,0.964446223,1.064293157,0.100354128,-1.046802814,-0.925458887,-1.482114331,-1.292866698,-0.797331622,-0.52477007,-1.242643788
DB01610,6.061782418,2.733234519,15.87949468,11.72276328,-5.609113171,-2.255822966,2.919328803,3.729924962,10.92224578,-0.863528244,0.026720333,-1.184459553,10.19676913,5.835498212,-7.878501245,0.789376142,-3.272123722,-5.442339468,1.486358478,-3.451682704,-1.588215059,1.055886532,-3.78892753,2.103919704,-1.072358794,4.530659063,4.572690112,3.035124818,-3.148920577,-0.047491588,-0.661736457,0.760944819,1.524229916,1.998248421,-0.948916733,0.538010145,-2.080901128,0.371722375,-0.119403965,-3.7749496,0.711915922,2.443218154,1.21232836,0.083154895,-1.659105122,-0.179635472,-0.873892739,2.482460187,-2.612201415,1.062939558
DB01611,-14.65765526,-9.644531542,8.244822705,4.844208666,0.305735546,-15.86515793,0.819741091,4.653673876,1.708641795,4.025512808,-2.808729376,2.308468643,1.24561992,-6.513676434,0.497475314,1.627982283,4.248086707,-2.884571779,3.254721563,0.394057282,-2.671084546,1.209282935,0.716491558,-0.933797562,2.003584951,2.036378385,-3.655585063,-2.493257229,-2.876051867,-0.77470098,-2.190297015,-0.008666283,1.321102282,3.200941416,-0.855646543,-2.748088441,-1.487991382,-0.328062764,-2.49148615,0.238147016,0.794313696,-1.963529965,-0.142720983,1.145500801,0.333082127,1.906414713,-0.984821207,1.071774373,0.288247654,-0.777946992
DB01612,40.17577378,-14.6069687,11.37523081,-4.919101524,2.910256325,-9.384890142,13.27006853,1.900783892,5.747110835,6.22791758,2.244018992,1.187446729,-3.733377856,-2.802253491,1.830187234,1.033923075,-3.901560925,1.171479568,-2.456132376,2.786522471,-2.347946471,1.58889652,-1.475433417,-2.550681619,3.516155405,-1.826369847,-1.775090978,0.948317382,-0.145258996,1.493072548,2.210706588,-1.900362146,2.586460073,0.48149138,0.527076388,1.116426635,-0.64158007,0.786078224,-1.414390553,-1.867610415,2.291449754,-0.174686433,0.357803298,-1.314698415,-0.252655074,0.357361483,0.336919501,1.173321342,-0.677054633,-1.174281169
DB01613,48.31469752,-18.79055384,2.545870999,-3.240362245,-2.517835682,3.481929268,5.18496049,-5.771953196,0.578304338,-0.934317337,1.337205518,0.856334184,-2.398035861,8.374868813,5.950987889,6.937014167,-5.775416936,0.510286318,5.691478483,-5.99612505,-5.924660419,3.363058299,1.602456948,-0.314412837,-4.426875873,3.169574419,0.884507122,-0.498967163,-4.029108094,0.032070612,5.697541917,-4.726339912,-4.784692698,0.531106727,-5.029559845,-3.378413399,-1.036246947,0.031832914,0.860077595,0.520301086,-1.405799879,-4.424746384,2.760475553,1.412552103,0.944445913,-0.45882571,-2.665736552,2.283352629,-6.224333452,-3.64587369
